
Using cuda device


Initial
----------
VAL 1/13 | Loss: 23.7294 | Batch Time: 4.191 Seconds | Accuracy: 0.0000
VAL 2/13 | Loss: 24.8562 | Batch Time: 0.075 Seconds | Accuracy: 0.0000
VAL 3/13 | Loss: 27.8884 | Batch Time: 0.039 Seconds | Accuracy: 0.0000
VAL 4/13 | Loss: 26.2022 | Batch Time: 0.034 Seconds | Accuracy: 0.0000
VAL 5/13 | Loss: 25.7917 | Batch Time: 0.036 Seconds | Accuracy: 0.0000
VAL 6/13 | Loss: 27.4545 | Batch Time: 0.034 Seconds | Accuracy: 0.0000
VAL 7/13 | Loss: 29.3480 | Batch Time: 0.037 Seconds | Accuracy: 0.0000
VAL 8/13 | Loss: 23.2869 | Batch Time: 0.039 Seconds | Accuracy: 0.0000
VAL 9/13 | Loss: 23.6017 | Batch Time: 0.037 Seconds | Accuracy: 0.0000
VAL 10/13 | Loss: 26.2940 | Batch Time: 0.047 Seconds | Accuracy: 0.0000
VAL 11/13 | Loss: 28.7870 | Batch Time: 0.042 Seconds | Accuracy: 0.0000
VAL 12/13 | Loss: 28.1455 | Batch Time: 0.057 Seconds | Accuracy: 0.0000
VAL 13/13 | Loss: 28.0031 | Batch Time: 0.060 Seconds | Accuracy: 0.0000

Average | Loss: 26.4145 | Time: 4.728 | Accuracy: 0.0000


Epoch 1/8
*****
TRAIN 1/136 | Loss: 11.2714 | Batch Time: 1.337 Seconds | Accuracy: 0.0000
TRAIN 2/136 | Loss: 11.4712 | Batch Time: 0.571 Seconds | Accuracy: 0.0000
TRAIN 3/136 | Loss: 12.0648 | Batch Time: 0.559 Seconds | Accuracy: 0.0000
TRAIN 4/136 | Loss: 12.8022 | Batch Time: 0.547 Seconds | Accuracy: 0.0000
TRAIN 5/136 | Loss: 10.5599 | Batch Time: 0.545 Seconds | Accuracy: 0.0000
TRAIN 6/136 | Loss: 11.6393 | Batch Time: 0.724 Seconds | Accuracy: 0.0000
TRAIN 7/136 | Loss: 10.6653 | Batch Time: 0.545 Seconds | Accuracy: 0.0000
TRAIN 8/136 | Loss: 10.7970 | Batch Time: 0.556 Seconds | Accuracy: 0.0000
TRAIN 9/136 | Loss: 10.8568 | Batch Time: 0.567 Seconds | Accuracy: 0.0000
TRAIN 10/136 | Loss: 12.3003 | Batch Time: 0.625 Seconds | Accuracy: 0.0000
TRAIN 11/136 | Loss: 10.8407 | Batch Time: 0.557 Seconds | Accuracy: 0.0000
TRAIN 12/136 | Loss: 11.8113 | Batch Time: 0.565 Seconds | Accuracy: 0.0000
TRAIN 13/136 | Loss: 12.4771 | Batch Time: 0.585 Seconds | Accuracy: 0.0000
TRAIN 14/136 | Loss: 11.9785 | Batch Time: 0.562 Seconds | Accuracy: 0.0000
TRAIN 15/136 | Loss: 10.7878 | Batch Time: 0.700 Seconds | Accuracy: 0.0000
TRAIN 16/136 | Loss: 10.0374 | Batch Time: 0.552 Seconds | Accuracy: 0.0000
TRAIN 17/136 | Loss: 11.8092 | Batch Time: 0.567 Seconds | Accuracy: 0.0000
TRAIN 18/136 | Loss: 9.8011 | Batch Time: 0.604 Seconds | Accuracy: 0.0000
TRAIN 19/136 | Loss: 11.3806 | Batch Time: 0.577 Seconds | Accuracy: 0.0000
TRAIN 20/136 | Loss: 11.5810 | Batch Time: 0.589 Seconds | Accuracy: 0.0000
