
Using cuda device


Initial
----------
VAL 1/13 | Loss: 0.4220 | Batch Time: 2.942 Seconds | Accuracy: 0.9375
VAL 2/13 | Loss: 0.4502 | Batch Time: 0.119 Seconds | Accuracy: 0.9375
VAL 3/13 | Loss: 0.6842 | Batch Time: 0.081 Seconds | Accuracy: 0.8750
VAL 4/13 | Loss: 0.3098 | Batch Time: 0.079 Seconds | Accuracy: 0.9375
VAL 5/13 | Loss: 0.2970 | Batch Time: 0.076 Seconds | Accuracy: 1.0000
VAL 6/13 | Loss: 0.1733 | Batch Time: 0.075 Seconds | Accuracy: 1.0000
VAL 7/13 | Loss: 0.0878 | Batch Time: 0.080 Seconds | Accuracy: 1.0000
VAL 8/13 | Loss: 0.5627 | Batch Time: 0.076 Seconds | Accuracy: 0.8750
VAL 9/13 | Loss: 0.3146 | Batch Time: 0.079 Seconds | Accuracy: 0.8750
VAL 10/13 | Loss: 0.6774 | Batch Time: 0.076 Seconds | Accuracy: 0.8750
VAL 11/13 | Loss: 0.3184 | Batch Time: 0.076 Seconds | Accuracy: 1.0000
VAL 12/13 | Loss: 0.2956 | Batch Time: 0.074 Seconds | Accuracy: 1.0000
VAL 13/13 | Loss: 0.0919 | Batch Time: 0.090 Seconds | Accuracy: 1.0000

Average | Loss: 0.3604 | Time: 3.923 | Accuracy: 0.9471


Epoch 1/8
*****
TRAIN 1/125 | Loss: 0.0376 | Batch Time: 1.017 Seconds | Accuracy: 1.0000
TRAIN 2/125 | Loss: 0.0513 | Batch Time: 0.574 Seconds | Accuracy: 1.0000
TRAIN 3/125 | Loss: 0.0489 | Batch Time: 0.576 Seconds | Accuracy: 1.0000
TRAIN 4/125 | Loss: 0.0769 | Batch Time: 0.626 Seconds | Accuracy: 1.0000
TRAIN 5/125 | Loss: 0.1057 | Batch Time: 0.610 Seconds | Accuracy: 1.0000
TRAIN 6/125 | Loss: 0.2303 | Batch Time: 0.594 Seconds | Accuracy: 1.0000
TRAIN 7/125 | Loss: 0.0679 | Batch Time: 0.662 Seconds | Accuracy: 1.0000
TRAIN 8/125 | Loss: 0.2046 | Batch Time: 0.587 Seconds | Accuracy: 1.0000
TRAIN 9/125 | Loss: 0.0788 | Batch Time: 0.575 Seconds | Accuracy: 1.0000
TRAIN 10/125 | Loss: 0.0954 | Batch Time: 0.633 Seconds | Accuracy: 1.0000
TRAIN 11/125 | Loss: 0.0380 | Batch Time: 0.561 Seconds | Accuracy: 1.0000
TRAIN 12/125 | Loss: 0.1348 | Batch Time: 0.595 Seconds | Accuracy: 1.0000
TRAIN 13/125 | Loss: 0.0431 | Batch Time: 0.662 Seconds | Accuracy: 1.0000
TRAIN 14/125 | Loss: 0.0354 | Batch Time: 0.574 Seconds | Accuracy: 1.0000
TRAIN 15/125 | Loss: 0.0697 | Batch Time: 0.612 Seconds | Accuracy: 1.0000
TRAIN 16/125 | Loss: 0.1069 | Batch Time: 0.574 Seconds | Accuracy: 1.0000
TRAIN 17/125 | Loss: 0.1629 | Batch Time: 0.594 Seconds | Accuracy: 1.0000
TRAIN 18/125 | Loss: 0.4018 | Batch Time: 0.593 Seconds | Accuracy: 0.9375
TRAIN 19/125 | Loss: 0.1447 | Batch Time: 0.585 Seconds | Accuracy: 1.0000
TRAIN 20/125 | Loss: 0.1863 | Batch Time: 0.588 Seconds | Accuracy: 1.0000
TRAIN 21/125 | Loss: 0.1903 | Batch Time: 0.635 Seconds | Accuracy: 1.0000
TRAIN 22/125 | Loss: 0.1038 | Batch Time: 0.589 Seconds | Accuracy: 1.0000
TRAIN 23/125 | Loss: 0.0885 | Batch Time: 0.579 Seconds | Accuracy: 1.0000
TRAIN 24/125 | Loss: 0.1273 | Batch Time: 0.616 Seconds | Accuracy: 1.0000
TRAIN 25/125 | Loss: 0.1391 | Batch Time: 0.583 Seconds | Accuracy: 1.0000
TRAIN 26/125 | Loss: 0.0827 | Batch Time: 0.583 Seconds | Accuracy: 1.0000
TRAIN 27/125 | Loss: 0.1424 | Batch Time: 0.609 Seconds | Accuracy: 1.0000
TRAIN 28/125 | Loss: 0.0757 | Batch Time: 0.609 Seconds | Accuracy: 1.0000
TRAIN 29/125 | Loss: 0.1521 | Batch Time: 0.581 Seconds | Accuracy: 1.0000
TRAIN 30/125 | Loss: 0.2126 | Batch Time: 0.605 Seconds | Accuracy: 1.0000
TRAIN 31/125 | Loss: 0.5413 | Batch Time: 0.579 Seconds | Accuracy: 0.9375
TRAIN 32/125 | Loss: 0.2838 | Batch Time: 0.622 Seconds | Accuracy: 1.0000
TRAIN 33/125 | Loss: 0.3730 | Batch Time: 0.597 Seconds | Accuracy: 0.9375
TRAIN 34/125 | Loss: 0.0780 | Batch Time: 0.585 Seconds | Accuracy: 1.0000
TRAIN 35/125 | Loss: 0.1198 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 36/125 | Loss: 0.0518 | Batch Time: 0.619 Seconds | Accuracy: 1.0000
TRAIN 37/125 | Loss: 0.0738 | Batch Time: 0.647 Seconds | Accuracy: 1.0000
TRAIN 38/125 | Loss: 0.0691 | Batch Time: 0.604 Seconds | Accuracy: 1.0000
TRAIN 39/125 | Loss: 0.1572 | Batch Time: 0.628 Seconds | Accuracy: 1.0000
TRAIN 40/125 | Loss: 0.1011 | Batch Time: 0.601 Seconds | Accuracy: 1.0000
TRAIN 41/125 | Loss: 1.0637 | Batch Time: 0.600 Seconds | Accuracy: 0.7500
TRAIN 42/125 | Loss: 0.2436 | Batch Time: 0.590 Seconds | Accuracy: 1.0000
TRAIN 43/125 | Loss: 0.1644 | Batch Time: 0.726 Seconds | Accuracy: 1.0000
TRAIN 44/125 | Loss: 0.2993 | Batch Time: 0.885 Seconds | Accuracy: 1.0000
TRAIN 45/125 | Loss: 0.1792 | Batch Time: 0.613 Seconds | Accuracy: 1.0000
TRAIN 46/125 | Loss: 0.2256 | Batch Time: 0.631 Seconds | Accuracy: 0.9375
TRAIN 47/125 | Loss: 0.1900 | Batch Time: 0.638 Seconds | Accuracy: 1.0000
TRAIN 48/125 | Loss: 0.0752 | Batch Time: 0.595 Seconds | Accuracy: 1.0000
TRAIN 49/125 | Loss: 0.3126 | Batch Time: 0.728 Seconds | Accuracy: 1.0000
TRAIN 50/125 | Loss: 0.2270 | Batch Time: 0.611 Seconds | Accuracy: 1.0000
TRAIN 51/125 | Loss: 0.3154 | Batch Time: 0.721 Seconds | Accuracy: 0.9375
TRAIN 52/125 | Loss: 0.2228 | Batch Time: 0.590 Seconds | Accuracy: 1.0000
TRAIN 53/125 | Loss: 0.5419 | Batch Time: 0.597 Seconds | Accuracy: 0.9375
TRAIN 54/125 | Loss: 0.2916 | Batch Time: 0.602 Seconds | Accuracy: 1.0000
TRAIN 55/125 | Loss: 0.3148 | Batch Time: 0.741 Seconds | Accuracy: 1.0000
TRAIN 56/125 | Loss: 0.2596 | Batch Time: 0.611 Seconds | Accuracy: 1.0000
TRAIN 57/125 | Loss: 0.1192 | Batch Time: 0.600 Seconds | Accuracy: 1.0000
TRAIN 58/125 | Loss: 0.1493 | Batch Time: 0.589 Seconds | Accuracy: 0.9375
TRAIN 59/125 | Loss: 0.2098 | Batch Time: 0.866 Seconds | Accuracy: 1.0000
TRAIN 60/125 | Loss: 0.2627 | Batch Time: 0.696 Seconds | Accuracy: 1.0000
TRAIN 61/125 | Loss: 0.2425 | Batch Time: 0.578 Seconds | Accuracy: 0.9375
TRAIN 62/125 | Loss: 0.2121 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 63/125 | Loss: 0.2265 | Batch Time: 0.610 Seconds | Accuracy: 1.0000
TRAIN 64/125 | Loss: 0.2972 | Batch Time: 0.620 Seconds | Accuracy: 0.9375
TRAIN 65/125 | Loss: 0.2261 | Batch Time: 0.620 Seconds | Accuracy: 1.0000
TRAIN 66/125 | Loss: 0.1915 | Batch Time: 0.655 Seconds | Accuracy: 1.0000
TRAIN 67/125 | Loss: 0.2643 | Batch Time: 0.686 Seconds | Accuracy: 0.9375
TRAIN 68/125 | Loss: 0.2197 | Batch Time: 0.658 Seconds | Accuracy: 1.0000
TRAIN 69/125 | Loss: 0.1784 | Batch Time: 0.593 Seconds | Accuracy: 1.0000
TRAIN 70/125 | Loss: 0.3483 | Batch Time: 0.648 Seconds | Accuracy: 0.9375
TRAIN 71/125 | Loss: 0.2842 | Batch Time: 0.591 Seconds | Accuracy: 0.9375
TRAIN 72/125 | Loss: 0.1631 | Batch Time: 0.623 Seconds | Accuracy: 1.0000
TRAIN 73/125 | Loss: 0.0564 | Batch Time: 0.613 Seconds | Accuracy: 1.0000
TRAIN 74/125 | Loss: 0.2581 | Batch Time: 0.602 Seconds | Accuracy: 1.0000
TRAIN 75/125 | Loss: 0.2828 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 76/125 | Loss: 0.1109 | Batch Time: 0.657 Seconds | Accuracy: 1.0000
TRAIN 77/125 | Loss: 0.2415 | Batch Time: 0.612 Seconds | Accuracy: 1.0000
TRAIN 78/125 | Loss: 0.4089 | Batch Time: 0.604 Seconds | Accuracy: 0.9375
TRAIN 79/125 | Loss: 0.2047 | Batch Time: 0.619 Seconds | Accuracy: 1.0000
TRAIN 80/125 | Loss: 0.4332 | Batch Time: 0.625 Seconds | Accuracy: 0.9375
TRAIN 81/125 | Loss: 0.3350 | Batch Time: 0.836 Seconds | Accuracy: 0.9375
TRAIN 82/125 | Loss: 0.1618 | Batch Time: 0.707 Seconds | Accuracy: 1.0000
TRAIN 83/125 | Loss: 0.1585 | Batch Time: 0.706 Seconds | Accuracy: 1.0000
TRAIN 84/125 | Loss: 0.1905 | Batch Time: 0.808 Seconds | Accuracy: 1.0000
TRAIN 85/125 | Loss: 0.1952 | Batch Time: 0.805 Seconds | Accuracy: 0.9375
TRAIN 86/125 | Loss: 0.3321 | Batch Time: 0.683 Seconds | Accuracy: 1.0000
TRAIN 87/125 | Loss: 0.2048 | Batch Time: 0.609 Seconds | Accuracy: 1.0000
TRAIN 88/125 | Loss: 0.2117 | Batch Time: 0.643 Seconds | Accuracy: 1.0000
TRAIN 89/125 | Loss: 0.3443 | Batch Time: 0.702 Seconds | Accuracy: 1.0000
TRAIN 90/125 | Loss: 0.3103 | Batch Time: 0.605 Seconds | Accuracy: 1.0000
TRAIN 91/125 | Loss: 0.6457 | Batch Time: 0.658 Seconds | Accuracy: 0.9375
TRAIN 92/125 | Loss: 0.1971 | Batch Time: 0.589 Seconds | Accuracy: 1.0000
TRAIN 93/125 | Loss: 0.4347 | Batch Time: 0.676 Seconds | Accuracy: 0.9375
TRAIN 94/125 | Loss: 0.3337 | Batch Time: 0.623 Seconds | Accuracy: 0.9375
TRAIN 95/125 | Loss: 0.3299 | Batch Time: 0.645 Seconds | Accuracy: 0.9375
TRAIN 96/125 | Loss: 0.1373 | Batch Time: 0.593 Seconds | Accuracy: 1.0000
TRAIN 97/125 | Loss: 0.1511 | Batch Time: 0.631 Seconds | Accuracy: 1.0000
TRAIN 98/125 | Loss: 0.2936 | Batch Time: 0.609 Seconds | Accuracy: 0.9375
TRAIN 99/125 | Loss: 0.3112 | Batch Time: 0.602 Seconds | Accuracy: 0.9375
TRAIN 100/125 | Loss: 0.4789 | Batch Time: 0.615 Seconds | Accuracy: 0.8750
TRAIN 101/125 | Loss: 0.4588 | Batch Time: 0.628 Seconds | Accuracy: 1.0000
TRAIN 102/125 | Loss: 0.4576 | Batch Time: 0.631 Seconds | Accuracy: 0.9375
TRAIN 103/125 | Loss: 0.3975 | Batch Time: 0.650 Seconds | Accuracy: 0.9375
TRAIN 104/125 | Loss: 0.1612 | Batch Time: 0.596 Seconds | Accuracy: 1.0000
TRAIN 105/125 | Loss: 0.2505 | Batch Time: 0.668 Seconds | Accuracy: 1.0000
TRAIN 106/125 | Loss: 0.1040 | Batch Time: 0.705 Seconds | Accuracy: 1.0000
TRAIN 107/125 | Loss: 0.4166 | Batch Time: 0.593 Seconds | Accuracy: 0.9375
TRAIN 108/125 | Loss: 0.0905 | Batch Time: 0.606 Seconds | Accuracy: 1.0000
TRAIN 109/125 | Loss: 0.3213 | Batch Time: 0.690 Seconds | Accuracy: 0.9375
TRAIN 110/125 | Loss: 0.3343 | Batch Time: 0.628 Seconds | Accuracy: 1.0000
TRAIN 111/125 | Loss: 0.5432 | Batch Time: 0.607 Seconds | Accuracy: 0.9375
TRAIN 112/125 | Loss: 0.2757 | Batch Time: 0.699 Seconds | Accuracy: 1.0000
TRAIN 113/125 | Loss: 0.8946 | Batch Time: 0.705 Seconds | Accuracy: 0.8750
TRAIN 114/125 | Loss: 0.3629 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 115/125 | Loss: 0.1698 | Batch Time: 0.636 Seconds | Accuracy: 1.0000
TRAIN 116/125 | Loss: 0.2461 | Batch Time: 0.594 Seconds | Accuracy: 0.9375
TRAIN 117/125 | Loss: 0.2958 | Batch Time: 0.674 Seconds | Accuracy: 1.0000
TRAIN 118/125 | Loss: 0.2445 | Batch Time: 0.603 Seconds | Accuracy: 1.0000
TRAIN 119/125 | Loss: 0.3223 | Batch Time: 0.632 Seconds | Accuracy: 0.9375
TRAIN 120/125 | Loss: 0.1386 | Batch Time: 0.610 Seconds | Accuracy: 1.0000
TRAIN 121/125 | Loss: 0.5995 | Batch Time: 0.611 Seconds | Accuracy: 0.9375
TRAIN 122/125 | Loss: 0.3919 | Batch Time: 0.603 Seconds | Accuracy: 1.0000
TRAIN 123/125 | Loss: 0.6050 | Batch Time: 0.639 Seconds | Accuracy: 0.9375
TRAIN 124/125 | Loss: 0.6750 | Batch Time: 0.598 Seconds | Accuracy: 0.8750
TRAIN 125/125 | Loss: 0.3097 | Batch Time: 0.620 Seconds | Accuracy: 1.0000

Average | Loss: 0.2466 | Time: 79.340 | Accuracy: 0.9795

VAL 1/13 | Loss: 0.6311 | Batch Time: 0.078 Seconds | Accuracy: 0.9375
VAL 2/13 | Loss: 0.5888 | Batch Time: 0.134 Seconds | Accuracy: 0.9375
VAL 3/13 | Loss: 1.0901 | Batch Time: 0.079 Seconds | Accuracy: 0.8125
VAL 4/13 | Loss: 0.7739 | Batch Time: 0.073 Seconds | Accuracy: 0.8750
VAL 5/13 | Loss: 1.0913 | Batch Time: 0.080 Seconds | Accuracy: 0.6250
VAL 6/13 | Loss: 0.8589 | Batch Time: 0.073 Seconds | Accuracy: 0.8125
