
Using cuda device


Initial
----------
VAL 1/13 | Loss: 0.7598 | Batch Time: 1.913 Seconds | Accuracy: 1.0000
TRAIN 80/136 | Loss: 0.3887 | Batch Time: 0.597 Seconds | Accuracy: 1.0000
TRAIN 81/136 | Loss: 0.1688 | Batch Time: 0.607 Seconds | Accuracy: 1.0000
TRAIN 82/136 | Loss: 0.4274 | Batch Time: 0.617 Seconds | Accuracy: 1.0000
TRAIN 83/136 | Loss: 0.1325 | Batch Time: 0.598 Seconds | Accuracy: 1.0000
TRAIN 84/136 | Loss: 0.5066 | Batch Time: 0.885 Seconds | Accuracy: 1.0000
TRAIN 85/136 | Loss: 0.1632 | Batch Time: 0.645 Seconds | Accuracy: 1.0000
TRAIN 86/136 | Loss: 0.6594 | Batch Time: 0.628 Seconds | Accuracy: 0.9375
TRAIN 87/136 | Loss: 0.3372 | Batch Time: 0.723 Seconds | Accuracy: 1.0000
TRAIN 88/136 | Loss: 0.5380 | Batch Time: 0.585 Seconds | Accuracy: 1.0000
TRAIN 89/136 | Loss: 0.1849 | Batch Time: 0.850 Seconds | Accuracy: 1.0000
TRAIN 90/136 | Loss: 0.5523 | Batch Time: 0.663 Seconds | Accuracy: 1.0000
TRAIN 91/136 | Loss: 0.2196 | Batch Time: 0.604 Seconds | Accuracy: 1.0000
TRAIN 92/136 | Loss: 0.4017 | Batch Time: 0.661 Seconds | Accuracy: 1.0000
TRAIN 93/136 | Loss: 0.4584 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 94/136 | Loss: 0.2975 | Batch Time: 0.620 Seconds | Accuracy: 1.0000
TRAIN 95/136 | Loss: 0.3975 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 96/136 | Loss: 0.2801 | Batch Time: 0.627 Seconds | Accuracy: 1.0000
TRAIN 97/136 | Loss: 0.3642 | Batch Time: 0.620 Seconds | Accuracy: 1.0000
TRAIN 98/136 | Loss: 0.1331 | Batch Time: 0.725 Seconds | Accuracy: 1.0000
TRAIN 99/136 | Loss: 0.6148 | Batch Time: 0.595 Seconds | Accuracy: 1.0000
TRAIN 100/136 | Loss: 0.1580 | Batch Time: 0.888 Seconds | Accuracy: 1.0000
TRAIN 101/136 | Loss: 0.5305 | Batch Time: 0.629 Seconds | Accuracy: 1.0000
TRAIN 102/136 | Loss: 0.2687 | Batch Time: 0.608 Seconds | Accuracy: 1.0000
TRAIN 103/136 | Loss: 0.1941 | Batch Time: 0.719 Seconds | Accuracy: 1.0000
TRAIN 104/136 | Loss: 0.2598 | Batch Time: 0.631 Seconds | Accuracy: 1.0000
TRAIN 105/136 | Loss: 0.2408 | Batch Time: 0.603 Seconds | Accuracy: 1.0000
TRAIN 106/136 | Loss: 0.2363 | Batch Time: 0.625 Seconds | Accuracy: 1.0000
TRAIN 107/136 | Loss: 0.4196 | Batch Time: 0.631 Seconds | Accuracy: 1.0000
TRAIN 108/136 | Loss: 0.5358 | Batch Time: 0.623 Seconds | Accuracy: 1.0000
TRAIN 109/136 | Loss: 0.4544 | Batch Time: 0.609 Seconds | Accuracy: 1.0000
TRAIN 110/136 | Loss: 0.3957 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 111/136 | Loss: 0.1450 | Batch Time: 0.645 Seconds | Accuracy: 1.0000
TRAIN 112/136 | Loss: 0.5933 | Batch Time: 0.637 Seconds | Accuracy: 1.0000
TRAIN 113/136 | Loss: 0.1500 | Batch Time: 0.599 Seconds | Accuracy: 1.0000
TRAIN 114/136 | Loss: 0.3828 | Batch Time: 0.656 Seconds | Accuracy: 1.0000
TRAIN 115/136 | Loss: 0.3065 | Batch Time: 0.603 Seconds | Accuracy: 1.0000
TRAIN 116/136 | Loss: 0.5511 | Batch Time: 0.800 Seconds | Accuracy: 0.9375
TRAIN 117/136 | Loss: 0.1911 | Batch Time: 0.656 Seconds | Accuracy: 1.0000
TRAIN 118/136 | Loss: 0.3068 | Batch Time: 0.635 Seconds | Accuracy: 1.0000
TRAIN 119/136 | Loss: 0.1033 | Batch Time: 0.720 Seconds | Accuracy: 1.0000
TRAIN 120/136 | Loss: 0.5891 | Batch Time: 0.666 Seconds | Accuracy: 1.0000
TRAIN 121/136 | Loss: 0.2421 | Batch Time: 0.605 Seconds | Accuracy: 1.0000
TRAIN 122/136 | Loss: 0.3065 | Batch Time: 0.620 Seconds | Accuracy: 1.0000
TRAIN 123/136 | Loss: 0.5034 | Batch Time: 0.628 Seconds | Accuracy: 1.0000
TRAIN 124/136 | Loss: 0.3272 | Batch Time: 0.631 Seconds | Accuracy: 1.0000
TRAIN 125/136 | Loss: 0.4378 | Batch Time: 0.611 Seconds | Accuracy: 1.0000
TRAIN 126/136 | Loss: 0.2060 | Batch Time: 0.673 Seconds | Accuracy: 1.0000
TRAIN 127/136 | Loss: 0.6077 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 128/136 | Loss: 0.2888 | Batch Time: 0.646 Seconds | Accuracy: 1.0000
TRAIN 129/136 | Loss: 0.4636 | Batch Time: 0.676 Seconds | Accuracy: 1.0000
TRAIN 130/136 | Loss: 0.1983 | Batch Time: 0.657 Seconds | Accuracy: 1.0000
TRAIN 131/136 | Loss: 0.8413 | Batch Time: 0.708 Seconds | Accuracy: 1.0000
TRAIN 132/136 | Loss: 0.4263 | Batch Time: 0.598 Seconds | Accuracy: 1.0000
TRAIN 133/136 | Loss: 0.6886 | Batch Time: 0.714 Seconds | Accuracy: 1.0000
TRAIN 134/136 | Loss: 0.9605 | Batch Time: 0.600 Seconds | Accuracy: 1.0000
TRAIN 135/136 | Loss: 0.3612 | Batch Time: 0.676 Seconds | Accuracy: 1.0000
TRAIN 136/136 | Loss: 3.4188 | Batch Time: 0.541 Seconds | Accuracy: 0.9091

Average | Loss: 0.3043 | Time: 86.218 | Accuracy: 0.9975

VAL 1/13 | Loss: 0.9969 | Batch Time: 0.086 Seconds | Accuracy: 0.8750
VAL 2/13 | Loss: 1.5176 | Batch Time: 0.129 Seconds | Accuracy: 0.6250
VAL 3/13 | Loss: 1.8026 | Batch Time: 0.074 Seconds | Accuracy: 0.7500
VAL 4/13 | Loss: 1.8826 | Batch Time: 0.074 Seconds | Accuracy: 0.6250
VAL 5/13 | Loss: 2.1901 | Batch Time: 0.075 Seconds | Accuracy: 0.6250
VAL 6/13 | Loss: 2.2532 | Batch Time: 0.074 Seconds | Accuracy: 0.6875
VAL 7/13 | Loss: 2.2034 | Batch Time: 0.078 Seconds | Accuracy: 0.7500
VAL 8/13 | Loss: 1.4420 | Batch Time: 0.073 Seconds | Accuracy: 0.7500
VAL 9/13 | Loss: 1.6228 | Batch Time: 0.069 Seconds | Accuracy: 0.8125
VAL 10/13 | Loss: 1.0577 | Batch Time: 0.078 Seconds | Accuracy: 0.8750
VAL 11/13 | Loss: 0.4366 | Batch Time: 0.078 Seconds | Accuracy: 0.9375
VAL 12/13 | Loss: 0.6112 | Batch Time: 0.073 Seconds | Accuracy: 0.9375
VAL 13/13 | Loss: 1.6556 | Batch Time: 0.067 Seconds | Accuracy: 0.6250

Average | Loss: 1.5132 | Time: 1.028 | Accuracy: 0.7596


Epoch 2/8
*****
TRAIN 1/136 | Loss: 0.6371 | Batch Time: 0.637 Seconds | Accuracy: 1.0000
TRAIN 2/136 | Loss: 0.4250 | Batch Time: 0.725 Seconds | Accuracy: 0.9375
TRAIN 3/136 | Loss: 0.2049 | Batch Time: 0.612 Seconds | Accuracy: 1.0000
TRAIN 4/136 | Loss: 0.4904 | Batch Time: 0.741 Seconds | Accuracy: 1.0000
TRAIN 5/136 | Loss: 0.7576 | Batch Time: 0.599 Seconds | Accuracy: 0.8750
TRAIN 6/136 | Loss: 0.3564 | Batch Time: 0.709 Seconds | Accuracy: 1.0000
TRAIN 7/136 | Loss: 0.2501 | Batch Time: 0.662 Seconds | Accuracy: 1.0000
TRAIN 8/136 | Loss: 0.8724 | Batch Time: 0.642 Seconds | Accuracy: 0.8750
TRAIN 9/136 | Loss: 0.5119 | Batch Time: 0.617 Seconds | Accuracy: 1.0000
TRAIN 10/136 | Loss: 0.2864 | Batch Time: 0.676 Seconds | Accuracy: 1.0000
TRAIN 11/136 | Loss: 0.2223 | Batch Time: 0.680 Seconds | Accuracy: 1.0000
TRAIN 12/136 | Loss: 0.1409 | Batch Time: 0.622 Seconds | Accuracy: 1.0000
TRAIN 13/136 | Loss: 0.2881 | Batch Time: 0.774 Seconds | Accuracy: 1.0000
TRAIN 14/136 | Loss: 0.0680 | Batch Time: 0.620 Seconds | Accuracy: 1.0000
TRAIN 15/136 | Loss: 0.2597 | Batch Time: 0.665 Seconds | Accuracy: 1.0000
TRAIN 16/136 | Loss: 0.1738 | Batch Time: 0.725 Seconds | Accuracy: 1.0000
TRAIN 17/136 | Loss: 0.6254 | Batch Time: 0.596 Seconds | Accuracy: 1.0000
TRAIN 18/136 | Loss: 0.2801 | Batch Time: 0.714 Seconds | Accuracy: 1.0000
TRAIN 19/136 | Loss: 0.9216 | Batch Time: 0.642 Seconds | Accuracy: 0.8750
TRAIN 20/136 | Loss: 0.5546 | Batch Time: 0.794 Seconds | Accuracy: 0.9375
TRAIN 21/136 | Loss: 0.4826 | Batch Time: 0.690 Seconds | Accuracy: 1.0000
TRAIN 22/136 | Loss: 0.0724 | Batch Time: 0.673 Seconds | Accuracy: 1.0000
TRAIN 23/136 | Loss: 0.2943 | Batch Time: 0.634 Seconds | Accuracy: 1.0000
TRAIN 24/136 | Loss: 0.2561 | Batch Time: 0.642 Seconds | Accuracy: 1.0000
TRAIN 25/136 | Loss: 0.3192 | Batch Time: 0.652 Seconds | Accuracy: 1.0000
TRAIN 26/136 | Loss: 0.3449 | Batch Time: 0.649 Seconds | Accuracy: 1.0000
TRAIN 27/136 | Loss: 0.4503 | Batch Time: 0.652 Seconds | Accuracy: 0.9375
TRAIN 28/136 | Loss: 0.3419 | Batch Time: 0.641 Seconds | Accuracy: 1.0000
TRAIN 29/136 | Loss: 0.2669 | Batch Time: 0.642 Seconds | Accuracy: 1.0000
TRAIN 30/136 | Loss: 0.5279 | Batch Time: 0.640 Seconds | Accuracy: 0.9375
TRAIN 31/136 | Loss: 0.4918 | Batch Time: 0.643 Seconds | Accuracy: 1.0000
TRAIN 32/136 | Loss: 0.6483 | Batch Time: 0.625 Seconds | Accuracy: 0.8750
TRAIN 33/136 | Loss: 0.4856 | Batch Time: 0.653 Seconds | Accuracy: 0.8750
TRAIN 34/136 | Loss: 0.6084 | Batch Time: 0.632 Seconds | Accuracy: 0.9375
TRAIN 35/136 | Loss: 0.4327 | Batch Time: 0.679 Seconds | Accuracy: 0.8750
TRAIN 36/136 | Loss: 0.4668 | Batch Time: 0.704 Seconds | Accuracy: 1.0000
TRAIN 37/136 | Loss: 0.2549 | Batch Time: 0.604 Seconds | Accuracy: 0.9375
TRAIN 38/136 | Loss: 0.2682 | Batch Time: 0.730 Seconds | Accuracy: 1.0000
TRAIN 39/136 | Loss: 0.2224 | Batch Time: 0.643 Seconds | Accuracy: 1.0000
TRAIN 40/136 | Loss: 0.6206 | Batch Time: 0.651 Seconds | Accuracy: 1.0000
TRAIN 41/136 | Loss: 0.1139 | Batch Time: 0.662 Seconds | Accuracy: 1.0000
TRAIN 42/136 | Loss: 0.2865 | Batch Time: 0.693 Seconds | Accuracy: 1.0000
TRAIN 43/136 | Loss: 0.6630 | Batch Time: 0.660 Seconds | Accuracy: 0.9375
TRAIN 44/136 | Loss: 0.2413 | Batch Time: 0.656 Seconds | Accuracy: 1.0000
TRAIN 45/136 | Loss: 0.1869 | Batch Time: 0.668 Seconds | Accuracy: 1.0000
TRAIN 46/136 | Loss: 0.3996 | Batch Time: 0.695 Seconds | Accuracy: 0.9375
TRAIN 47/136 | Loss: 0.5408 | Batch Time: 0.656 Seconds | Accuracy: 1.0000
TRAIN 48/136 | Loss: 0.3610 | Batch Time: 0.660 Seconds | Accuracy: 1.0000
TRAIN 49/136 | Loss: 0.5735 | Batch Time: 0.651 Seconds | Accuracy: 1.0000
TRAIN 50/136 | Loss: 0.3099 | Batch Time: 0.641 Seconds | Accuracy: 1.0000
TRAIN 51/136 | Loss: 0.3456 | Batch Time: 0.638 Seconds | Accuracy: 1.0000
TRAIN 52/136 | Loss: 0.1355 | Batch Time: 0.655 Seconds | Accuracy: 1.0000
TRAIN 53/136 | Loss: 0.3246 | Batch Time: 0.668 Seconds | Accuracy: 1.0000
TRAIN 54/136 | Loss: 0.1321 | Batch Time: 0.645 Seconds | Accuracy: 1.0000
TRAIN 55/136 | Loss: 0.5429 | Batch Time: 0.640 Seconds | Accuracy: 1.0000
TRAIN 56/136 | Loss: 0.2365 | Batch Time: 0.619 Seconds | Accuracy: 1.0000
TRAIN 57/136 | Loss: 0.5633 | Batch Time: 0.651 Seconds | Accuracy: 1.0000
TRAIN 58/136 | Loss: 0.4156 | Batch Time: 0.648 Seconds | Accuracy: 1.0000
TRAIN 59/136 | Loss: 0.3806 | Batch Time: 0.648 Seconds | Accuracy: 1.0000
TRAIN 60/136 | Loss: 0.3457 | Batch Time: 0.715 Seconds | Accuracy: 1.0000
TRAIN 61/136 | Loss: 0.3065 | Batch Time: 0.701 Seconds | Accuracy: 1.0000
TRAIN 62/136 | Loss: 0.2286 | Batch Time: 0.653 Seconds | Accuracy: 1.0000
TRAIN 63/136 | Loss: 0.2887 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 64/136 | Loss: 0.6352 | Batch Time: 0.667 Seconds | Accuracy: 0.9375
TRAIN 65/136 | Loss: 0.5571 | Batch Time: 0.623 Seconds | Accuracy: 1.0000
TRAIN 66/136 | Loss: 0.3705 | Batch Time: 0.644 Seconds | Accuracy: 1.0000
TRAIN 67/136 | Loss: 0.1726 | Batch Time: 0.643 Seconds | Accuracy: 1.0000
TRAIN 68/136 | Loss: 0.2851 | Batch Time: 0.623 Seconds | Accuracy: 1.0000
TRAIN 69/136 | Loss: 0.1777 | Batch Time: 0.646 Seconds | Accuracy: 1.0000
TRAIN 70/136 | Loss: 0.3279 | Batch Time: 0.660 Seconds | Accuracy: 1.0000
TRAIN 71/136 | Loss: 0.1032 | Batch Time: 0.635 Seconds | Accuracy: 1.0000
TRAIN 72/136 | Loss: 0.2996 | Batch Time: 0.632 Seconds | Accuracy: 1.0000
TRAIN 73/136 | Loss: 0.6447 | Batch Time: 0.618 Seconds | Accuracy: 0.8750
TRAIN 74/136 | Loss: 0.9834 | Batch Time: 0.777 Seconds | Accuracy: 0.9375
TRAIN 75/136 | Loss: 0.4623 | Batch Time: 0.602 Seconds | Accuracy: 0.9375
TRAIN 76/136 | Loss: 0.8662 | Batch Time: 0.719 Seconds | Accuracy: 0.7500
TRAIN 77/136 | Loss: 0.2308 | Batch Time: 0.618 Seconds | Accuracy: 1.0000
TRAIN 78/136 | Loss: 0.6990 | Batch Time: 0.658 Seconds | Accuracy: 1.0000
TRAIN 79/136 | Loss: 0.2962 | Batch Time: 0.613 Seconds | Accuracy: 1.0000
TRAIN 80/136 | Loss: 0.2802 | Batch Time: 0.705 Seconds | Accuracy: 1.0000
TRAIN 81/136 | Loss: 0.1639 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 82/136 | Loss: 0.5340 | Batch Time: 0.687 Seconds | Accuracy: 1.0000
TRAIN 83/136 | Loss: 0.2406 | Batch Time: 0.644 Seconds | Accuracy: 1.0000
TRAIN 84/136 | Loss: 0.5945 | Batch Time: 0.687 Seconds | Accuracy: 1.0000
TRAIN 85/136 | Loss: 0.1652 | Batch Time: 0.740 Seconds | Accuracy: 1.0000
TRAIN 86/136 | Loss: 0.5217 | Batch Time: 0.624 Seconds | Accuracy: 1.0000
TRAIN 87/136 | Loss: 0.5413 | Batch Time: 0.651 Seconds | Accuracy: 1.0000
TRAIN 88/136 | Loss: 0.7390 | Batch Time: 0.873 Seconds | Accuracy: 1.0000
TRAIN 89/136 | Loss: 0.3721 | Batch Time: 0.612 Seconds | Accuracy: 1.0000
TRAIN 90/136 | Loss: 0.7267 | Batch Time: 0.707 Seconds | Accuracy: 1.0000
TRAIN 91/136 | Loss: 0.4024 | Batch Time: 0.601 Seconds | Accuracy: 1.0000
TRAIN 92/136 | Loss: 0.5474 | Batch Time: 0.683 Seconds | Accuracy: 0.9375
TRAIN 93/136 | Loss: 0.6783 | Batch Time: 0.639 Seconds | Accuracy: 1.0000
TRAIN 94/136 | Loss: 0.8041 | Batch Time: 0.720 Seconds | Accuracy: 0.9375
TRAIN 95/136 | Loss: 0.4238 | Batch Time: 0.646 Seconds | Accuracy: 1.0000
TRAIN 96/136 | Loss: 0.6443 | Batch Time: 0.830 Seconds | Accuracy: 0.8750
TRAIN 97/136 | Loss: 0.3787 | Batch Time: 0.654 Seconds | Accuracy: 1.0000
TRAIN 98/136 | Loss: 0.1302 | Batch Time: 0.627 Seconds | Accuracy: 1.0000
TRAIN 99/136 | Loss: 0.6879 | Batch Time: 0.646 Seconds | Accuracy: 1.0000
TRAIN 100/136 | Loss: 0.1950 | Batch Time: 0.699 Seconds | Accuracy: 1.0000
TRAIN 101/136 | Loss: 0.5750 | Batch Time: 0.626 Seconds | Accuracy: 1.0000
TRAIN 102/136 | Loss: 0.5717 | Batch Time: 0.660 Seconds | Accuracy: 0.8750
TRAIN 103/136 | Loss: 0.3650 | Batch Time: 0.687 Seconds | Accuracy: 1.0000
TRAIN 104/136 | Loss: 0.5828 | Batch Time: 0.626 Seconds | Accuracy: 1.0000
TRAIN 105/136 | Loss: 0.2343 | Batch Time: 0.685 Seconds | Accuracy: 1.0000
TRAIN 106/136 | Loss: 0.2984 | Batch Time: 0.613 Seconds | Accuracy: 1.0000
TRAIN 107/136 | Loss: 0.4745 | Batch Time: 0.666 Seconds | Accuracy: 0.9375
TRAIN 108/136 | Loss: 0.5089 | Batch Time: 0.619 Seconds | Accuracy: 0.9375
TRAIN 109/136 | Loss: 0.5047 | Batch Time: 0.645 Seconds | Accuracy: 0.9375
TRAIN 110/136 | Loss: 0.6577 | Batch Time: 0.654 Seconds | Accuracy: 1.0000
TRAIN 111/136 | Loss: 0.0784 | Batch Time: 0.657 Seconds | Accuracy: 1.0000
TRAIN 112/136 | Loss: 0.5136 | Batch Time: 0.639 Seconds | Accuracy: 1.0000
TRAIN 113/136 | Loss: 0.2519 | Batch Time: 0.696 Seconds | Accuracy: 1.0000
TRAIN 114/136 | Loss: 0.5372 | Batch Time: 0.657 Seconds | Accuracy: 1.0000
