
Using cuda device


Initial
----------
VAL 1/13 | Loss: 0.2985 | Batch Time: 0.096 Seconds | Accuracy: 0.9375
VAL 2/13 | Loss: 0.2309 | Batch Time: 0.082 Seconds | Accuracy: 0.9375
VAL 3/13 | Loss: 0.4275 | Batch Time: 0.070 Seconds | Accuracy: 0.8750
VAL 4/13 | Loss: 0.4851 | Batch Time: 0.061 Seconds | Accuracy: 0.8750
VAL 5/13 | Loss: 0.0743 | Batch Time: 0.065 Seconds | Accuracy: 0.9375
VAL 6/13 | Loss: 0.0502 | Batch Time: 0.068 Seconds | Accuracy: 1.0000
VAL 7/13 | Loss: 0.0481 | Batch Time: 0.066 Seconds | Accuracy: 1.0000
VAL 8/13 | Loss: 0.1070 | Batch Time: 0.063 Seconds | Accuracy: 1.0000
VAL 9/13 | Loss: 0.2286 | Batch Time: 0.066 Seconds | Accuracy: 0.9375
VAL 10/13 | Loss: 0.3121 | Batch Time: 0.060 Seconds | Accuracy: 0.8750
VAL 11/13 | Loss: 0.1170 | Batch Time: 0.062 Seconds | Accuracy: 1.0000
VAL 12/13 | Loss: 0.1383 | Batch Time: 0.058 Seconds | Accuracy: 1.0000
VAL 13/13 | Loss: 0.0057 | Batch Time: 0.074 Seconds | Accuracy: 1.0000

Average | Loss: 0.1941 | Time: 0.891 | Accuracy: 0.9519


Epoch 1/8
*****
TRAIN 1/136 | Loss: 0.0108 | Batch Time: 0.956 Seconds | Accuracy: 1.0000
TRAIN 2/136 | Loss: 0.1339 | Batch Time: 0.536 Seconds | Accuracy: 0.9375
TRAIN 3/136 | Loss: 0.0609 | Batch Time: 0.519 Seconds | Accuracy: 1.0000
TRAIN 4/136 | Loss: 0.1134 | Batch Time: 0.520 Seconds | Accuracy: 1.0000
TRAIN 5/136 | Loss: 0.1340 | Batch Time: 0.531 Seconds | Accuracy: 1.0000
TRAIN 6/136 | Loss: 0.7461 | Batch Time: 0.531 Seconds | Accuracy: 0.8125
TRAIN 7/136 | Loss: 0.1325 | Batch Time: 0.529 Seconds | Accuracy: 1.0000
TRAIN 8/136 | Loss: 0.0724 | Batch Time: 0.537 Seconds | Accuracy: 1.0000
TRAIN 9/136 | Loss: 0.1067 | Batch Time: 0.561 Seconds | Accuracy: 1.0000
TRAIN 10/136 | Loss: 0.2285 | Batch Time: 0.537 Seconds | Accuracy: 0.9375
TRAIN 11/136 | Loss: 0.0362 | Batch Time: 0.566 Seconds | Accuracy: 1.0000
TRAIN 12/136 | Loss: 0.0245 | Batch Time: 0.573 Seconds | Accuracy: 1.0000
TRAIN 13/136 | Loss: 0.0881 | Batch Time: 0.577 Seconds | Accuracy: 1.0000
TRAIN 14/136 | Loss: 0.0029 | Batch Time: 0.564 Seconds | Accuracy: 1.0000
TRAIN 15/136 | Loss: 0.0084 | Batch Time: 0.564 Seconds | Accuracy: 1.0000
TRAIN 16/136 | Loss: 0.0101 | Batch Time: 0.565 Seconds | Accuracy: 1.0000
TRAIN 17/136 | Loss: 0.2115 | Batch Time: 0.580 Seconds | Accuracy: 1.0000
TRAIN 18/136 | Loss: 0.3424 | Batch Time: 0.589 Seconds | Accuracy: 0.9375
TRAIN 19/136 | Loss: 0.5072 | Batch Time: 0.572 Seconds | Accuracy: 0.9375
TRAIN 20/136 | Loss: 0.5579 | Batch Time: 0.576 Seconds | Accuracy: 0.9375
TRAIN 21/136 | Loss: 0.1681 | Batch Time: 0.562 Seconds | Accuracy: 1.0000
TRAIN 22/136 | Loss: 0.0359 | Batch Time: 0.596 Seconds | Accuracy: 1.0000
TRAIN 23/136 | Loss: 0.0898 | Batch Time: 0.592 Seconds | Accuracy: 1.0000
TRAIN 24/136 | Loss: 0.0686 | Batch Time: 0.601 Seconds | Accuracy: 1.0000
TRAIN 25/136 | Loss: 0.0458 | Batch Time: 0.566 Seconds | Accuracy: 1.0000
TRAIN 26/136 | Loss: 0.0509 | Batch Time: 0.571 Seconds | Accuracy: 1.0000
TRAIN 27/136 | Loss: 0.0604 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 28/136 | Loss: 0.0585 | Batch Time: 0.570 Seconds | Accuracy: 1.0000
TRAIN 29/136 | Loss: 0.0279 | Batch Time: 0.592 Seconds | Accuracy: 1.0000
TRAIN 30/136 | Loss: 0.1752 | Batch Time: 0.705 Seconds | Accuracy: 0.9375
TRAIN 31/136 | Loss: 0.4557 | Batch Time: 0.575 Seconds | Accuracy: 0.8750
TRAIN 32/136 | Loss: 0.3626 | Batch Time: 0.602 Seconds | Accuracy: 0.9375
TRAIN 33/136 | Loss: 0.4220 | Batch Time: 0.613 Seconds | Accuracy: 0.8750
TRAIN 34/136 | Loss: 0.4394 | Batch Time: 0.624 Seconds | Accuracy: 1.0000
TRAIN 35/136 | Loss: 0.1408 | Batch Time: 0.583 Seconds | Accuracy: 1.0000
TRAIN 36/136 | Loss: 0.2216 | Batch Time: 0.722 Seconds | Accuracy: 1.0000
TRAIN 37/136 | Loss: 0.0677 | Batch Time: 0.615 Seconds | Accuracy: 1.0000
TRAIN 38/136 | Loss: 0.0417 | Batch Time: 0.610 Seconds | Accuracy: 1.0000
TRAIN 39/136 | Loss: 0.0072 | Batch Time: 0.697 Seconds | Accuracy: 1.0000
TRAIN 40/136 | Loss: 0.0858 | Batch Time: 0.585 Seconds | Accuracy: 1.0000
TRAIN 41/136 | Loss: 0.0492 | Batch Time: 0.600 Seconds | Accuracy: 1.0000
TRAIN 42/136 | Loss: 0.0554 | Batch Time: 0.578 Seconds | Accuracy: 1.0000
TRAIN 43/136 | Loss: 0.7244 | Batch Time: 0.607 Seconds | Accuracy: 0.8750
TRAIN 44/136 | Loss: 0.4974 | Batch Time: 0.593 Seconds | Accuracy: 0.8750
TRAIN 45/136 | Loss: 0.4684 | Batch Time: 0.587 Seconds | Accuracy: 0.8750
TRAIN 46/136 | Loss: 0.1719 | Batch Time: 0.596 Seconds | Accuracy: 1.0000
TRAIN 47/136 | Loss: 0.0992 | Batch Time: 0.596 Seconds | Accuracy: 1.0000
TRAIN 48/136 | Loss: 0.0830 | Batch Time: 0.591 Seconds | Accuracy: 1.0000
TRAIN 49/136 | Loss: 0.1504 | Batch Time: 0.597 Seconds | Accuracy: 1.0000
TRAIN 50/136 | Loss: 0.3724 | Batch Time: 0.597 Seconds | Accuracy: 0.9375
TRAIN 51/136 | Loss: 0.1025 | Batch Time: 0.655 Seconds | Accuracy: 1.0000
TRAIN 52/136 | Loss: 0.0058 | Batch Time: 0.603 Seconds | Accuracy: 1.0000
TRAIN 53/136 | Loss: 0.0633 | Batch Time: 0.615 Seconds | Accuracy: 1.0000
TRAIN 54/136 | Loss: 0.1523 | Batch Time: 0.775 Seconds | Accuracy: 0.9375
TRAIN 55/136 | Loss: 0.0770 | Batch Time: 0.579 Seconds | Accuracy: 1.0000
TRAIN 56/136 | Loss: 0.1410 | Batch Time: 0.737 Seconds | Accuracy: 0.9375
TRAIN 57/136 | Loss: 0.1908 | Batch Time: 0.615 Seconds | Accuracy: 1.0000
TRAIN 58/136 | Loss: 0.3098 | Batch Time: 0.635 Seconds | Accuracy: 0.9375
TRAIN 59/136 | Loss: 0.2617 | Batch Time: 0.754 Seconds | Accuracy: 1.0000
TRAIN 60/136 | Loss: 0.0462 | Batch Time: 0.581 Seconds | Accuracy: 1.0000
TRAIN 61/136 | Loss: 0.0610 | Batch Time: 0.606 Seconds | Accuracy: 1.0000
TRAIN 62/136 | Loss: 0.0396 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 63/136 | Loss: 0.0179 | Batch Time: 0.588 Seconds | Accuracy: 1.0000
TRAIN 64/136 | Loss: 0.0899 | Batch Time: 0.584 Seconds | Accuracy: 1.0000
TRAIN 65/136 | Loss: 0.0709 | Batch Time: 0.625 Seconds | Accuracy: 1.0000
TRAIN 66/136 | Loss: 0.1963 | Batch Time: 0.625 Seconds | Accuracy: 1.0000
TRAIN 67/136 | Loss: 0.3167 | Batch Time: 0.773 Seconds | Accuracy: 0.9375
TRAIN 68/136 | Loss: 0.1575 | Batch Time: 0.551 Seconds | Accuracy: 1.0000
TRAIN 69/136 | Loss: 0.0388 | Batch Time: 0.591 Seconds | Accuracy: 1.0000
TRAIN 70/136 | Loss: 0.3057 | Batch Time: 0.560 Seconds | Accuracy: 0.9375
TRAIN 71/136 | Loss: 0.0246 | Batch Time: 0.621 Seconds | Accuracy: 1.0000
TRAIN 72/136 | Loss: 0.1944 | Batch Time: 0.586 Seconds | Accuracy: 1.0000
TRAIN 73/136 | Loss: 0.3836 | Batch Time: 0.601 Seconds | Accuracy: 0.8750
TRAIN 74/136 | Loss: 0.3235 | Batch Time: 0.575 Seconds | Accuracy: 0.9375
TRAIN 75/136 | Loss: 0.0811 | Batch Time: 0.779 Seconds | Accuracy: 1.0000
TRAIN 76/136 | Loss: 0.0623 | Batch Time: 0.805 Seconds | Accuracy: 1.0000
TRAIN 77/136 | Loss: 0.0417 | Batch Time: 0.584 Seconds | Accuracy: 1.0000
TRAIN 78/136 | Loss: 0.1329 | Batch Time: 0.634 Seconds | Accuracy: 1.0000
TRAIN 79/136 | Loss: 0.0381 | Batch Time: 0.645 Seconds | Accuracy: 1.0000
TRAIN 80/136 | Loss: 0.0944 | Batch Time: 0.605 Seconds | Accuracy: 1.0000
TRAIN 81/136 | Loss: 0.0756 | Batch Time: 0.624 Seconds | Accuracy: 1.0000
TRAIN 82/136 | Loss: 0.7696 | Batch Time: 0.652 Seconds | Accuracy: 0.9375
TRAIN 83/136 | Loss: 0.0612 | Batch Time: 0.652 Seconds | Accuracy: 1.0000
TRAIN 84/136 | Loss: 0.2711 | Batch Time: 0.608 Seconds | Accuracy: 1.0000
TRAIN 85/136 | Loss: 0.1709 | Batch Time: 0.721 Seconds | Accuracy: 0.9375
TRAIN 86/136 | Loss: 0.1884 | Batch Time: 0.695 Seconds | Accuracy: 1.0000
TRAIN 87/136 | Loss: 0.0705 | Batch Time: 0.614 Seconds | Accuracy: 1.0000
TRAIN 88/136 | Loss: 0.1880 | Batch Time: 0.711 Seconds | Accuracy: 1.0000
