
Using cuda device


Initial
----------
VAL 1/13 | Loss: 2.8110 | Batch Time: 1.535 Seconds | Accuracy: 0.5625
TRAIN 20/136 | Loss: 4.5962 | Batch Time: 0.587 Seconds | Accuracy: 0.1250
TRAIN 21/136 | Loss: 2.7276 | Batch Time: 0.602 Seconds | Accuracy: 0.8750
TRAIN 22/136 | Loss: 2.0137 | Batch Time: 0.601 Seconds | Accuracy: 0.9375
TRAIN 23/136 | Loss: 2.3685 | Batch Time: 0.577 Seconds | Accuracy: 0.9375
TRAIN 24/136 | Loss: 2.2405 | Batch Time: 0.578 Seconds | Accuracy: 0.8125
TRAIN 25/136 | Loss: 2.4666 | Batch Time: 0.601 Seconds | Accuracy: 0.9375
TRAIN 26/136 | Loss: 2.8946 | Batch Time: 0.587 Seconds | Accuracy: 0.9375
TRAIN 27/136 | Loss: 3.3827 | Batch Time: 0.731 Seconds | Accuracy: 0.6250
TRAIN 28/136 | Loss: 2.7861 | Batch Time: 0.553 Seconds | Accuracy: 0.5625
TRAIN 29/136 | Loss: 2.9223 | Batch Time: 0.761 Seconds | Accuracy: 0.6875
TRAIN 30/136 | Loss: 2.6846 | Batch Time: 0.697 Seconds | Accuracy: 0.7500
TRAIN 31/136 | Loss: 3.8877 | Batch Time: 0.579 Seconds | Accuracy: 0.6250
TRAIN 32/136 | Loss: 4.2996 | Batch Time: 0.646 Seconds | Accuracy: 0.4375
TRAIN 33/136 | Loss: 2.4781 | Batch Time: 0.648 Seconds | Accuracy: 0.8750
TRAIN 34/136 | Loss: 3.2048 | Batch Time: 0.632 Seconds | Accuracy: 0.8750
TRAIN 35/136 | Loss: 1.6909 | Batch Time: 0.589 Seconds | Accuracy: 1.0000
TRAIN 36/136 | Loss: 2.7852 | Batch Time: 0.728 Seconds | Accuracy: 0.7500
TRAIN 37/136 | Loss: 2.0297 | Batch Time: 0.623 Seconds | Accuracy: 0.8750
TRAIN 38/136 | Loss: 2.8782 | Batch Time: 0.616 Seconds | Accuracy: 0.7500
TRAIN 39/136 | Loss: 2.7858 | Batch Time: 0.673 Seconds | Accuracy: 0.6250
TRAIN 40/136 | Loss: 2.8402 | Batch Time: 0.596 Seconds | Accuracy: 0.7500
TRAIN 41/136 | Loss: 2.9294 | Batch Time: 0.639 Seconds | Accuracy: 0.6875
TRAIN 42/136 | Loss: 2.7832 | Batch Time: 0.658 Seconds | Accuracy: 0.8750
TRAIN 43/136 | Loss: 3.9105 | Batch Time: 0.652 Seconds | Accuracy: 0.5000
TRAIN 44/136 | Loss: 3.4641 | Batch Time: 0.649 Seconds | Accuracy: 0.6250
TRAIN 45/136 | Loss: 2.7407 | Batch Time: 0.626 Seconds | Accuracy: 0.7500
TRAIN 46/136 | Loss: 2.7202 | Batch Time: 0.624 Seconds | Accuracy: 0.7500
TRAIN 47/136 | Loss: 3.8028 | Batch Time: 0.625 Seconds | Accuracy: 0.4375
TRAIN 48/136 | Loss: 2.5274 | Batch Time: 0.630 Seconds | Accuracy: 0.7500
TRAIN 49/136 | Loss: 3.2368 | Batch Time: 0.684 Seconds | Accuracy: 0.5000
TRAIN 50/136 | Loss: 2.3244 | Batch Time: 0.679 Seconds | Accuracy: 0.9375
TRAIN 51/136 | Loss: 3.2110 | Batch Time: 0.656 Seconds | Accuracy: 0.6250
TRAIN 52/136 | Loss: 2.1314 | Batch Time: 0.638 Seconds | Accuracy: 0.8125
TRAIN 53/136 | Loss: 2.9930 | Batch Time: 0.648 Seconds | Accuracy: 0.6875
TRAIN 54/136 | Loss: 1.6769 | Batch Time: 0.632 Seconds | Accuracy: 0.8750
TRAIN 55/136 | Loss: 2.8075 | Batch Time: 0.636 Seconds | Accuracy: 0.9375
TRAIN 56/136 | Loss: 2.3427 | Batch Time: 0.641 Seconds | Accuracy: 0.7500
TRAIN 57/136 | Loss: 3.9312 | Batch Time: 0.635 Seconds | Accuracy: 0.4375
TRAIN 58/136 | Loss: 3.9430 | Batch Time: 0.817 Seconds | Accuracy: 0.4375
TRAIN 59/136 | Loss: 3.6611 | Batch Time: 0.651 Seconds | Accuracy: 0.4375
TRAIN 60/136 | Loss: 2.7829 | Batch Time: 0.688 Seconds | Accuracy: 0.8125
TRAIN 61/136 | Loss: 2.4205 | Batch Time: 0.693 Seconds | Accuracy: 1.0000
TRAIN 62/136 | Loss: 3.2227 | Batch Time: 0.615 Seconds | Accuracy: 0.6875
TRAIN 63/136 | Loss: 3.3134 | Batch Time: 0.766 Seconds | Accuracy: 0.6250
TRAIN 64/136 | Loss: 3.4319 | Batch Time: 0.666 Seconds | Accuracy: 0.6875
TRAIN 65/136 | Loss: 3.3293 | Batch Time: 0.639 Seconds | Accuracy: 0.6250
TRAIN 66/136 | Loss: 3.5905 | Batch Time: 0.727 Seconds | Accuracy: 0.6250
TRAIN 67/136 | Loss: 2.1306 | Batch Time: 0.621 Seconds | Accuracy: 0.7500
TRAIN 68/136 | Loss: 2.7139 | Batch Time: 0.729 Seconds | Accuracy: 0.8125
TRAIN 69/136 | Loss: 2.5373 | Batch Time: 0.670 Seconds | Accuracy: 0.8125
TRAIN 70/136 | Loss: 2.8938 | Batch Time: 0.718 Seconds | Accuracy: 0.8125
TRAIN 71/136 | Loss: 1.9292 | Batch Time: 0.754 Seconds | Accuracy: 0.9375
TRAIN 72/136 | Loss: 3.1667 | Batch Time: 0.611 Seconds | Accuracy: 0.6875
TRAIN 73/136 | Loss: 3.0215 | Batch Time: 0.686 Seconds | Accuracy: 0.6250
TRAIN 74/136 | Loss: 4.5776 | Batch Time: 0.680 Seconds | Accuracy: 0.3125
TRAIN 75/136 | Loss: 1.6194 | Batch Time: 0.693 Seconds | Accuracy: 1.0000
TRAIN 76/136 | Loss: 2.4171 | Batch Time: 0.678 Seconds | Accuracy: 1.0000
TRAIN 77/136 | Loss: 3.1753 | Batch Time: 0.677 Seconds | Accuracy: 0.6875
TRAIN 78/136 | Loss: 4.3843 | Batch Time: 0.699 Seconds | Accuracy: 0.2500
TRAIN 79/136 | Loss: 3.3876 | Batch Time: 0.686 Seconds | Accuracy: 0.5000
TRAIN 80/136 | Loss: 2.9026 | Batch Time: 0.686 Seconds | Accuracy: 0.6875
TRAIN 81/136 | Loss: 1.9046 | Batch Time: 0.700 Seconds | Accuracy: 0.8750
TRAIN 82/136 | Loss: 3.8575 | Batch Time: 0.694 Seconds | Accuracy: 0.4375
TRAIN 83/136 | Loss: 1.8818 | Batch Time: 0.685 Seconds | Accuracy: 0.9375
TRAIN 84/136 | Loss: 3.8385 | Batch Time: 0.689 Seconds | Accuracy: 0.5000
TRAIN 85/136 | Loss: 2.2231 | Batch Time: 0.700 Seconds | Accuracy: 0.7500
TRAIN 86/136 | Loss: 3.6356 | Batch Time: 0.698 Seconds | Accuracy: 0.5000
TRAIN 87/136 | Loss: 3.7145 | Batch Time: 0.692 Seconds | Accuracy: 0.3750
TRAIN 88/136 | Loss: 3.7714 | Batch Time: 0.679 Seconds | Accuracy: 0.6875
TRAIN 89/136 | Loss: 3.2042 | Batch Time: 0.714 Seconds | Accuracy: 0.5625
TRAIN 90/136 | Loss: 3.7298 | Batch Time: 0.684 Seconds | Accuracy: 0.5000
TRAIN 91/136 | Loss: 2.4307 | Batch Time: 0.722 Seconds | Accuracy: 0.8750
TRAIN 92/136 | Loss: 3.7591 | Batch Time: 0.686 Seconds | Accuracy: 0.4375
TRAIN 93/136 | Loss: 4.3172 | Batch Time: 0.681 Seconds | Accuracy: 0.3125
TRAIN 94/136 | Loss: 2.7778 | Batch Time: 0.898 Seconds | Accuracy: 0.8125
TRAIN 95/136 | Loss: 3.9422 | Batch Time: 0.866 Seconds | Accuracy: 0.3125
TRAIN 96/136 | Loss: 3.0599 | Batch Time: 0.783 Seconds | Accuracy: 0.5625
TRAIN 97/136 | Loss: 3.9724 | Batch Time: 0.853 Seconds | Accuracy: 0.4375
TRAIN 98/136 | Loss: 2.1101 | Batch Time: 0.769 Seconds | Accuracy: 0.6875
TRAIN 99/136 | Loss: 3.8283 | Batch Time: 0.978 Seconds | Accuracy: 0.5625
TRAIN 100/136 | Loss: 2.7777 | Batch Time: 0.975 Seconds | Accuracy: 0.8125
TRAIN 101/136 | Loss: 3.9765 | Batch Time: 0.721 Seconds | Accuracy: 0.3125
TRAIN 102/136 | Loss: 3.6937 | Batch Time: 0.721 Seconds | Accuracy: 0.5000
TRAIN 103/136 | Loss: 2.1117 | Batch Time: 0.720 Seconds | Accuracy: 0.9375
TRAIN 104/136 | Loss: 3.3005 | Batch Time: 0.724 Seconds | Accuracy: 0.5625
TRAIN 105/136 | Loss: 3.1717 | Batch Time: 0.726 Seconds | Accuracy: 0.8750
TRAIN 106/136 | Loss: 2.9157 | Batch Time: 0.730 Seconds | Accuracy: 0.8750
TRAIN 107/136 | Loss: 3.4401 | Batch Time: 0.718 Seconds | Accuracy: 0.7500
TRAIN 108/136 | Loss: 4.0441 | Batch Time: 0.732 Seconds | Accuracy: 0.5625
TRAIN 109/136 | Loss: 3.9224 | Batch Time: 0.715 Seconds | Accuracy: 0.6875
TRAIN 110/136 | Loss: 2.8999 | Batch Time: 0.742 Seconds | Accuracy: 0.8750
TRAIN 111/136 | Loss: 2.5346 | Batch Time: 0.732 Seconds | Accuracy: 0.8750
TRAIN 112/136 | Loss: 3.9345 | Batch Time: 0.719 Seconds | Accuracy: 0.6250
TRAIN 113/136 | Loss: 1.9357 | Batch Time: 0.921 Seconds | Accuracy: 0.9375
TRAIN 114/136 | Loss: 2.7927 | Batch Time: 0.904 Seconds | Accuracy: 0.8125
TRAIN 115/136 | Loss: 3.6914 | Batch Time: 0.666 Seconds | Accuracy: 0.5000
TRAIN 116/136 | Loss: 3.2197 | Batch Time: 0.966 Seconds | Accuracy: 0.6875
TRAIN 117/136 | Loss: 2.5671 | Batch Time: 1.022 Seconds | Accuracy: 0.7500
TRAIN 118/136 | Loss: 3.4478 | Batch Time: 0.857 Seconds | Accuracy: 0.8125
TRAIN 119/136 | Loss: 2.3039 | Batch Time: 0.978 Seconds | Accuracy: 0.9375
TRAIN 120/136 | Loss: 4.0517 | Batch Time: 0.871 Seconds | Accuracy: 0.5625
TRAIN 121/136 | Loss: 2.8687 | Batch Time: 0.796 Seconds | Accuracy: 0.8125
TRAIN 122/136 | Loss: 3.1804 | Batch Time: 0.729 Seconds | Accuracy: 0.6875
TRAIN 123/136 | Loss: 3.7549 | Batch Time: 0.784 Seconds | Accuracy: 0.6250
TRAIN 124/136 | Loss: 3.2429 | Batch Time: 0.781 Seconds | Accuracy: 0.6875
TRAIN 125/136 | Loss: 3.6417 | Batch Time: 0.773 Seconds | Accuracy: 0.6250
TRAIN 126/136 | Loss: 2.5339 | Batch Time: 0.778 Seconds | Accuracy: 0.6250
TRAIN 127/136 | Loss: 3.4688 | Batch Time: 0.825 Seconds | Accuracy: 0.8125
TRAIN 128/136 | Loss: 2.9563 | Batch Time: 0.730 Seconds | Accuracy: 0.8125
TRAIN 129/136 | Loss: 3.2277 | Batch Time: 0.949 Seconds | Accuracy: 0.6250
TRAIN 130/136 | Loss: 3.2195 | Batch Time: 0.668 Seconds | Accuracy: 0.8125
TRAIN 131/136 | Loss: 3.6610 | Batch Time: 0.842 Seconds | Accuracy: 0.5000
TRAIN 132/136 | Loss: 3.9796 | Batch Time: 0.691 Seconds | Accuracy: 0.3125
TRAIN 133/136 | Loss: 4.3763 | Batch Time: 0.807 Seconds | Accuracy: 0.4375
TRAIN 134/136 | Loss: 4.6649 | Batch Time: 1.029 Seconds | Accuracy: 0.5000
TRAIN 135/136 | Loss: 3.1090 | Batch Time: 0.958 Seconds | Accuracy: 0.5000
TRAIN 136/136 | Loss: 6.8721 | Batch Time: 0.988 Seconds | Accuracy: 0.1818

Average | Loss: 3.1320 | Time: 95.448 | Accuracy: 0.6829

VAL 1/13 | Loss: 2.6523 | Batch Time: 0.041 Seconds | Accuracy: 0.5625
VAL 2/13 | Loss: 3.5028 | Batch Time: 0.089 Seconds | Accuracy: 0.5000
VAL 3/13 | Loss: 4.4426 | Batch Time: 0.043 Seconds | Accuracy: 0.1875
VAL 4/13 | Loss: 3.4392 | Batch Time: 0.051 Seconds | Accuracy: 0.4375
VAL 5/13 | Loss: 4.5698 | Batch Time: 0.049 Seconds | Accuracy: 0.1875
VAL 6/13 | Loss: 4.5555 | Batch Time: 0.045 Seconds | Accuracy: 0.1250
VAL 7/13 | Loss: 5.4853 | Batch Time: 0.046 Seconds | Accuracy: 0.0625
VAL 8/13 | Loss: 4.1643 | Batch Time: 0.043 Seconds | Accuracy: 0.3125
VAL 9/13 | Loss: 3.5921 | Batch Time: 0.046 Seconds | Accuracy: 0.5000
VAL 10/13 | Loss: 2.0802 | Batch Time: 0.044 Seconds | Accuracy: 0.6875
VAL 11/13 | Loss: 1.9003 | Batch Time: 0.047 Seconds | Accuracy: 0.6250
VAL 12/13 | Loss: 1.7110 | Batch Time: 0.046 Seconds | Accuracy: 0.7500
VAL 13/13 | Loss: 3.2728 | Batch Time: 0.040 Seconds | Accuracy: 0.3750

Average | Loss: 3.4898 | Time: 0.630 | Accuracy: 0.4087


Epoch 2/8
*****
TRAIN 1/136 | Loss: 2.8244 | Batch Time: 0.987 Seconds | Accuracy: 0.8125
TRAIN 2/136 | Loss: 3.4380 | Batch Time: 0.731 Seconds | Accuracy: 0.6250
TRAIN 3/136 | Loss: 2.6294 | Batch Time: 0.733 Seconds | Accuracy: 0.6875
TRAIN 4/136 | Loss: 4.1981 | Batch Time: 0.757 Seconds | Accuracy: 0.3750
TRAIN 5/136 | Loss: 2.9219 | Batch Time: 0.734 Seconds | Accuracy: 0.8125
TRAIN 6/136 | Loss: 3.1873 | Batch Time: 1.071 Seconds | Accuracy: 0.6250
TRAIN 7/136 | Loss: 2.3725 | Batch Time: 0.796 Seconds | Accuracy: 0.8750
TRAIN 8/136 | Loss: 3.3655 | Batch Time: 0.831 Seconds | Accuracy: 0.6875
TRAIN 9/136 | Loss: 2.5704 | Batch Time: 0.875 Seconds | Accuracy: 0.9375
TRAIN 10/136 | Loss: 3.0392 | Batch Time: 0.792 Seconds | Accuracy: 0.5625
TRAIN 11/136 | Loss: 2.7981 | Batch Time: 0.936 Seconds | Accuracy: 0.8750
TRAIN 12/136 | Loss: 2.2259 | Batch Time: 0.889 Seconds | Accuracy: 0.8750
TRAIN 13/136 | Loss: 3.0451 | Batch Time: 0.949 Seconds | Accuracy: 0.6875
TRAIN 14/136 | Loss: 1.1523 | Batch Time: 1.046 Seconds | Accuracy: 0.8750
TRAIN 15/136 | Loss: 2.9349 | Batch Time: 0.924 Seconds | Accuracy: 0.8125
TRAIN 16/136 | Loss: 2.5341 | Batch Time: 0.830 Seconds | Accuracy: 0.6875
TRAIN 17/136 | Loss: 2.9340 | Batch Time: 0.746 Seconds | Accuracy: 0.6875
TRAIN 18/136 | Loss: 2.2708 | Batch Time: 0.764 Seconds | Accuracy: 0.8750
TRAIN 19/136 | Loss: 3.5300 | Batch Time: 0.775 Seconds | Accuracy: 0.7500
TRAIN 20/136 | Loss: 3.7796 | Batch Time: 0.828 Seconds | Accuracy: 0.6250
TRAIN 21/136 | Loss: 2.2877 | Batch Time: 0.775 Seconds | Accuracy: 0.9375
TRAIN 22/136 | Loss: 1.8740 | Batch Time: 0.782 Seconds | Accuracy: 0.8750
TRAIN 23/136 | Loss: 1.9324 | Batch Time: 0.777 Seconds | Accuracy: 1.0000
TRAIN 24/136 | Loss: 2.2852 | Batch Time: 0.781 Seconds | Accuracy: 0.8125
TRAIN 25/136 | Loss: 2.0882 | Batch Time: 0.771 Seconds | Accuracy: 0.9375
TRAIN 26/136 | Loss: 2.5238 | Batch Time: 0.790 Seconds | Accuracy: 0.7500
TRAIN 27/136 | Loss: 3.3410 | Batch Time: 0.776 Seconds | Accuracy: 0.8125
TRAIN 28/136 | Loss: 2.3706 | Batch Time: 0.818 Seconds | Accuracy: 0.8750
TRAIN 29/136 | Loss: 2.2524 | Batch Time: 0.770 Seconds | Accuracy: 0.9375
TRAIN 30/136 | Loss: 2.2881 | Batch Time: 0.794 Seconds | Accuracy: 0.7500
TRAIN 31/136 | Loss: 3.6475 | Batch Time: 0.815 Seconds | Accuracy: 0.5625
TRAIN 32/136 | Loss: 3.6391 | Batch Time: 0.787 Seconds | Accuracy: 0.4375
TRAIN 33/136 | Loss: 2.1299 | Batch Time: 1.162 Seconds | Accuracy: 0.9375
TRAIN 34/136 | Loss: 3.2997 | Batch Time: 0.745 Seconds | Accuracy: 0.6250
TRAIN 35/136 | Loss: 2.4392 | Batch Time: 0.991 Seconds | Accuracy: 0.6250
TRAIN 36/136 | Loss: 2.6967 | Batch Time: 1.107 Seconds | Accuracy: 0.8125
TRAIN 37/136 | Loss: 2.0102 | Batch Time: 0.999 Seconds | Accuracy: 0.8750
TRAIN 38/136 | Loss: 2.0138 | Batch Time: 0.728 Seconds | Accuracy: 0.8750
TRAIN 39/136 | Loss: 2.6820 | Batch Time: 0.753 Seconds | Accuracy: 0.6250
TRAIN 40/136 | Loss: 2.3291 | Batch Time: 0.764 Seconds | Accuracy: 0.8750
TRAIN 41/136 | Loss: 2.4574 | Batch Time: 0.766 Seconds | Accuracy: 0.7500
TRAIN 42/136 | Loss: 2.6229 | Batch Time: 0.750 Seconds | Accuracy: 0.8750
TRAIN 43/136 | Loss: 3.1584 | Batch Time: 0.762 Seconds | Accuracy: 0.7500
TRAIN 44/136 | Loss: 2.9464 | Batch Time: 0.770 Seconds | Accuracy: 0.8125
TRAIN 45/136 | Loss: 2.4017 | Batch Time: 0.801 Seconds | Accuracy: 0.8750
TRAIN 46/136 | Loss: 2.4545 | Batch Time: 0.869 Seconds | Accuracy: 1.0000
TRAIN 47/136 | Loss: 3.2994 | Batch Time: 1.030 Seconds | Accuracy: 0.5625
TRAIN 48/136 | Loss: 2.5230 | Batch Time: 1.057 Seconds | Accuracy: 0.7500
TRAIN 49/136 | Loss: 2.5340 | Batch Time: 1.147 Seconds | Accuracy: 0.7500
TRAIN 50/136 | Loss: 1.8321 | Batch Time: 0.811 Seconds | Accuracy: 0.8125
TRAIN 51/136 | Loss: 2.3690 | Batch Time: 0.834 Seconds | Accuracy: 0.8750
TRAIN 52/136 | Loss: 1.6940 | Batch Time: 0.969 Seconds | Accuracy: 0.7500
TRAIN 53/136 | Loss: 1.9406 | Batch Time: 1.026 Seconds | Accuracy: 1.0000
TRAIN 54/136 | Loss: 1.2753 | Batch Time: 0.731 Seconds | Accuracy: 0.9375
TRAIN 55/136 | Loss: 2.8872 | Batch Time: 0.730 Seconds | Accuracy: 0.8750
TRAIN 56/136 | Loss: 1.9103 | Batch Time: 0.990 Seconds | Accuracy: 0.8750
TRAIN 57/136 | Loss: 3.2283 | Batch Time: 0.992 Seconds | Accuracy: 0.6875
TRAIN 58/136 | Loss: 3.1595 | Batch Time: 0.973 Seconds | Accuracy: 0.6250
TRAIN 59/136 | Loss: 3.2725 | Batch Time: 1.023 Seconds | Accuracy: 0.7500
TRAIN 60/136 | Loss: 2.5077 | Batch Time: 0.745 Seconds | Accuracy: 0.7500
TRAIN 61/136 | Loss: 2.0344 | Batch Time: 0.743 Seconds | Accuracy: 0.8750
TRAIN 62/136 | Loss: 3.1090 | Batch Time: 0.750 Seconds | Accuracy: 0.7500
TRAIN 63/136 | Loss: 2.4652 | Batch Time: 0.753 Seconds | Accuracy: 0.6875
TRAIN 64/136 | Loss: 2.8015 | Batch Time: 0.776 Seconds | Accuracy: 0.7500
TRAIN 65/136 | Loss: 2.6225 | Batch Time: 0.969 Seconds | Accuracy: 0.7500
TRAIN 66/136 | Loss: 2.8443 | Batch Time: 0.763 Seconds | Accuracy: 0.6875
TRAIN 67/136 | Loss: 1.9293 | Batch Time: 0.763 Seconds | Accuracy: 0.8750
TRAIN 68/136 | Loss: 2.0870 | Batch Time: 0.785 Seconds | Accuracy: 0.8750
TRAIN 69/136 | Loss: 2.5130 | Batch Time: 0.761 Seconds | Accuracy: 0.8125
TRAIN 70/136 | Loss: 2.4351 | Batch Time: 0.782 Seconds | Accuracy: 0.6875
TRAIN 71/136 | Loss: 1.5663 | Batch Time: 0.764 Seconds | Accuracy: 0.9375
TRAIN 72/136 | Loss: 2.8642 | Batch Time: 1.043 Seconds | Accuracy: 0.8125
TRAIN 73/136 | Loss: 2.6396 | Batch Time: 1.062 Seconds | Accuracy: 0.6875
TRAIN 74/136 | Loss: 4.1970 | Batch Time: 0.803 Seconds | Accuracy: 0.4375
TRAIN 75/136 | Loss: 1.6103 | Batch Time: 0.762 Seconds | Accuracy: 1.0000
TRAIN 76/136 | Loss: 2.0164 | Batch Time: 0.761 Seconds | Accuracy: 0.8125
TRAIN 77/136 | Loss: 2.7258 | Batch Time: 0.752 Seconds | Accuracy: 0.8125
TRAIN 78/136 | Loss: 3.7724 | Batch Time: 0.759 Seconds | Accuracy: 0.3750
TRAIN 79/136 | Loss: 2.6874 | Batch Time: 0.761 Seconds | Accuracy: 0.8125
TRAIN 80/136 | Loss: 2.5536 | Batch Time: 0.757 Seconds | Accuracy: 0.8750
TRAIN 81/136 | Loss: 1.5616 | Batch Time: 0.766 Seconds | Accuracy: 0.8125
TRAIN 82/136 | Loss: 3.3983 | Batch Time: 1.011 Seconds | Accuracy: 0.6250
TRAIN 83/136 | Loss: 1.8868 | Batch Time: 0.812 Seconds | Accuracy: 0.8750
TRAIN 84/136 | Loss: 3.3231 | Batch Time: 0.920 Seconds | Accuracy: 0.5625
TRAIN 85/136 | Loss: 1.8429 | Batch Time: 0.808 Seconds | Accuracy: 0.9375
TRAIN 86/136 | Loss: 3.4322 | Batch Time: 1.000 Seconds | Accuracy: 0.5000
TRAIN 87/136 | Loss: 3.3868 | Batch Time: 1.013 Seconds | Accuracy: 0.4375
TRAIN 88/136 | Loss: 3.4688 | Batch Time: 1.019 Seconds | Accuracy: 0.5625
TRAIN 89/136 | Loss: 2.4155 | Batch Time: 0.800 Seconds | Accuracy: 0.6875
TRAIN 90/136 | Loss: 3.4016 | Batch Time: 0.794 Seconds | Accuracy: 0.6250
TRAIN 91/136 | Loss: 2.0613 | Batch Time: 0.797 Seconds | Accuracy: 0.8125
TRAIN 92/136 | Loss: 3.2161 | Batch Time: 0.813 Seconds | Accuracy: 0.5000
TRAIN 93/136 | Loss: 3.7240 | Batch Time: 0.790 Seconds | Accuracy: 0.4375
TRAIN 94/136 | Loss: 2.0496 | Batch Time: 0.794 Seconds | Accuracy: 0.9375
TRAIN 95/136 | Loss: 3.5444 | Batch Time: 1.101 Seconds | Accuracy: 0.5000
TRAIN 96/136 | Loss: 2.3203 | Batch Time: 0.813 Seconds | Accuracy: 0.6875
TRAIN 97/136 | Loss: 3.2794 | Batch Time: 0.988 Seconds | Accuracy: 0.6250
TRAIN 98/136 | Loss: 1.5368 | Batch Time: 1.131 Seconds | Accuracy: 1.0000
TRAIN 99/136 | Loss: 3.3924 | Batch Time: 0.852 Seconds | Accuracy: 0.6250
TRAIN 100/136 | Loss: 2.3100 | Batch Time: 0.953 Seconds | Accuracy: 0.7500
TRAIN 101/136 | Loss: 3.5556 | Batch Time: 1.237 Seconds | Accuracy: 0.5000
TRAIN 102/136 | Loss: 3.1423 | Batch Time: 0.870 Seconds | Accuracy: 0.6250
TRAIN 103/136 | Loss: 1.7792 | Batch Time: 1.042 Seconds | Accuracy: 0.9375
TRAIN 104/136 | Loss: 2.8409 | Batch Time: 1.021 Seconds | Accuracy: 0.7500
TRAIN 105/136 | Loss: 2.5898 | Batch Time: 1.055 Seconds | Accuracy: 0.8750
TRAIN 106/136 | Loss: 2.3868 | Batch Time: 1.044 Seconds | Accuracy: 0.8125
TRAIN 107/136 | Loss: 3.0630 | Batch Time: 1.024 Seconds | Accuracy: 0.6875
TRAIN 108/136 | Loss: 3.5429 | Batch Time: 1.047 Seconds | Accuracy: 0.3750
TRAIN 109/136 | Loss: 3.3328 | Batch Time: 0.854 Seconds | Accuracy: 0.6875
TRAIN 110/136 | Loss: 2.7768 | Batch Time: 1.105 Seconds | Accuracy: 0.7500
TRAIN 111/136 | Loss: 2.2416 | Batch Time: 1.036 Seconds | Accuracy: 0.8125
TRAIN 112/136 | Loss: 3.3780 | Batch Time: 0.772 Seconds | Accuracy: 0.7500
TRAIN 113/136 | Loss: 1.7839 | Batch Time: 0.823 Seconds | Accuracy: 0.8125
TRAIN 114/136 | Loss: 2.3816 | Batch Time: 1.025 Seconds | Accuracy: 0.6250
