
Using cuda device


Initial
----------
VAL 1/13 | Loss: 66.0022 | Batch Time: 5.000 Seconds | Accuracy: 0.0000
VAL 2/13 | Loss: 55.9010 | Batch Time: 0.094 Seconds | Accuracy: 0.0000
VAL 3/13 | Loss: 62.6297 | Batch Time: 0.040 Seconds | Accuracy: 0.0000
VAL 4/13 | Loss: 65.2159 | Batch Time: 0.037 Seconds | Accuracy: 0.0000
VAL 5/13 | Loss: 63.3798 | Batch Time: 0.038 Seconds | Accuracy: 0.0000
VAL 6/13 | Loss: 65.2404 | Batch Time: 0.038 Seconds | Accuracy: 0.0000
VAL 7/13 | Loss: 71.2402 | Batch Time: 0.038 Seconds | Accuracy: 0.0000
VAL 8/13 | Loss: 54.9029 | Batch Time: 0.044 Seconds | Accuracy: 0.0000
VAL 9/13 | Loss: 60.6921 | Batch Time: 0.040 Seconds | Accuracy: 0.0000
VAL 10/13 | Loss: 67.4924 | Batch Time: 0.040 Seconds | Accuracy: 0.0000
VAL 11/13 | Loss: 66.8981 | Batch Time: 0.042 Seconds | Accuracy: 0.0000
VAL 12/13 | Loss: 69.7511 | Batch Time: 0.042 Seconds | Accuracy: 0.0000
VAL 13/13 | Loss: 57.7521 | Batch Time: 0.042 Seconds | Accuracy: 0.0000

Average | Loss: 63.6229 | Time: 5.535 | Accuracy: 0.0000


Epoch 1/8
*****
TRAIN 1/125 | Loss: 11.9795 | Batch Time: 1.453 Seconds | Accuracy: 0.0000
TRAIN 2/125 | Loss: 10.7471 | Batch Time: 0.612 Seconds | Accuracy: 0.0000
TRAIN 3/125 | Loss: 11.5827 | Batch Time: 0.500 Seconds | Accuracy: 0.0000
TRAIN 4/125 | Loss: 11.5463 | Batch Time: 0.536 Seconds | Accuracy: 0.0000
TRAIN 5/125 | Loss: 11.4581 | Batch Time: 0.617 Seconds | Accuracy: 0.0000
TRAIN 6/125 | Loss: 10.9076 | Batch Time: 0.593 Seconds | Accuracy: 0.0000
TRAIN 7/125 | Loss: 11.1091 | Batch Time: 0.565 Seconds | Accuracy: 0.0000
TRAIN 8/125 | Loss: 9.6063 | Batch Time: 0.532 Seconds | Accuracy: 0.0000
TRAIN 9/125 | Loss: 11.8023 | Batch Time: 0.548 Seconds | Accuracy: 0.0000
TRAIN 10/125 | Loss: 11.3426 | Batch Time: 0.596 Seconds | Accuracy: 0.0000
TRAIN 11/125 | Loss: 11.7201 | Batch Time: 0.552 Seconds | Accuracy: 0.0000
