
Using cuda device


Initial
----------
VAL 1/13 | Loss: 23.7294 | Batch Time: 5.982 Seconds | Accuracy: 0.0000
VAL 2/13 | Loss: 24.8562 | Batch Time: 0.255 Seconds | Accuracy: 0.0000
VAL 3/13 | Loss: 27.8884 | Batch Time: 0.309 Seconds | Accuracy: 0.0000
VAL 4/13 | Loss: 26.2022 | Batch Time: 0.089 Seconds | Accuracy: 0.0000
VAL 5/13 | Loss: 25.7917 | Batch Time: 0.169 Seconds | Accuracy: 0.0000
VAL 6/13 | Loss: 27.4545 | Batch Time: 0.037 Seconds | Accuracy: 0.0000
VAL 7/13 | Loss: 29.3480 | Batch Time: 0.265 Seconds | Accuracy: 0.0000
VAL 8/13 | Loss: 23.2869 | Batch Time: 0.190 Seconds | Accuracy: 0.0000
VAL 9/13 | Loss: 23.6017 | Batch Time: 0.047 Seconds | Accuracy: 0.0000
VAL 10/13 | Loss: 26.2940 | Batch Time: 0.050 Seconds | Accuracy: 0.0000
VAL 11/13 | Loss: 28.7870 | Batch Time: 0.109 Seconds | Accuracy: 0.0000
VAL 12/13 | Loss: 28.1455 | Batch Time: 0.044 Seconds | Accuracy: 0.0000
VAL 13/13 | Loss: 28.0031 | Batch Time: 0.047 Seconds | Accuracy: 0.0000

Average | Loss: 26.4145 | Time: 7.593 | Accuracy: 0.0000


Epoch 1/8
*****
TRAIN 1/136 | Loss: 11.4516 | Batch Time: 1.996 Seconds | Accuracy: 0.0000
TRAIN 2/136 | Loss: 11.2794 | Batch Time: 1.118 Seconds | Accuracy: 0.0000
TRAIN 3/136 | Loss: 11.8444 | Batch Time: 0.698 Seconds | Accuracy: 0.0000
TRAIN 4/136 | Loss: 12.8802 | Batch Time: 0.990 Seconds | Accuracy: 0.0000
TRAIN 5/136 | Loss: 10.2841 | Batch Time: 1.041 Seconds | Accuracy: 0.0000
TRAIN 6/136 | Loss: 11.6459 | Batch Time: 0.970 Seconds | Accuracy: 0.0000
TRAIN 7/136 | Loss: 10.4443 | Batch Time: 1.437 Seconds | Accuracy: 0.0000
TRAIN 8/136 | Loss: 10.8043 | Batch Time: 1.113 Seconds | Accuracy: 0.0000
TRAIN 9/136 | Loss: 11.0081 | Batch Time: 0.923 Seconds | Accuracy: 0.0000
