
Using cuda device


Initial
----------
VAL 1/13 | Loss: 1.3984 | Batch Time: 1.143 Seconds | Accuracy: 0.8750
TRAIN 82/136 | Loss: 1.4672 | Batch Time: 0.881 Seconds | Accuracy: 0.8750
TRAIN 83/136 | Loss: 0.4675 | Batch Time: 1.123 Seconds | Accuracy: 1.0000
TRAIN 84/136 | Loss: 1.9356 | Batch Time: 1.123 Seconds | Accuracy: 0.9375
TRAIN 85/136 | Loss: 0.5242 | Batch Time: 1.013 Seconds | Accuracy: 1.0000
TRAIN 86/136 | Loss: 1.5894 | Batch Time: 1.250 Seconds | Accuracy: 0.8750
TRAIN 87/136 | Loss: 1.1766 | Batch Time: 1.229 Seconds | Accuracy: 1.0000
TRAIN 88/136 | Loss: 1.7028 | Batch Time: 1.116 Seconds | Accuracy: 0.9375
TRAIN 89/136 | Loss: 0.8558 | Batch Time: 0.961 Seconds | Accuracy: 1.0000
TRAIN 90/136 | Loss: 1.9531 | Batch Time: 0.779 Seconds | Accuracy: 0.9375
TRAIN 91/136 | Loss: 0.6349 | Batch Time: 0.885 Seconds | Accuracy: 1.0000
TRAIN 92/136 | Loss: 1.1923 | Batch Time: 0.780 Seconds | Accuracy: 1.0000
TRAIN 93/136 | Loss: 1.5912 | Batch Time: 0.842 Seconds | Accuracy: 0.9375
TRAIN 94/136 | Loss: 0.8339 | Batch Time: 0.857 Seconds | Accuracy: 1.0000
TRAIN 95/136 | Loss: 1.4159 | Batch Time: 0.781 Seconds | Accuracy: 0.8750
TRAIN 96/136 | Loss: 0.7994 | Batch Time: 0.948 Seconds | Accuracy: 1.0000
TRAIN 97/136 | Loss: 1.4298 | Batch Time: 0.860 Seconds | Accuracy: 1.0000
TRAIN 98/136 | Loss: 0.4722 | Batch Time: 0.847 Seconds | Accuracy: 1.0000
TRAIN 99/136 | Loss: 1.3836 | Batch Time: 0.859 Seconds | Accuracy: 1.0000
TRAIN 100/136 | Loss: 0.6397 | Batch Time: 0.872 Seconds | Accuracy: 1.0000
TRAIN 101/136 | Loss: 1.6468 | Batch Time: 0.845 Seconds | Accuracy: 0.9375
TRAIN 102/136 | Loss: 1.3809 | Batch Time: 0.857 Seconds | Accuracy: 0.8750
TRAIN 103/136 | Loss: 0.3857 | Batch Time: 0.844 Seconds | Accuracy: 1.0000
TRAIN 104/136 | Loss: 0.9692 | Batch Time: 0.840 Seconds | Accuracy: 1.0000
TRAIN 105/136 | Loss: 0.9544 | Batch Time: 0.859 Seconds | Accuracy: 1.0000
TRAIN 106/136 | Loss: 0.7820 | Batch Time: 0.855 Seconds | Accuracy: 1.0000
TRAIN 107/136 | Loss: 1.3531 | Batch Time: 0.850 Seconds | Accuracy: 1.0000
TRAIN 108/136 | Loss: 1.3737 | Batch Time: 1.002 Seconds | Accuracy: 1.0000
TRAIN 109/136 | Loss: 1.2282 | Batch Time: 1.046 Seconds | Accuracy: 1.0000
TRAIN 110/136 | Loss: 1.2662 | Batch Time: 1.097 Seconds | Accuracy: 1.0000
TRAIN 111/136 | Loss: 0.6347 | Batch Time: 0.779 Seconds | Accuracy: 1.0000
TRAIN 112/136 | Loss: 1.5376 | Batch Time: 0.933 Seconds | Accuracy: 1.0000
TRAIN 113/136 | Loss: 0.6140 | Batch Time: 1.033 Seconds | Accuracy: 1.0000
TRAIN 114/136 | Loss: 1.0716 | Batch Time: 0.916 Seconds | Accuracy: 1.0000
TRAIN 115/136 | Loss: 1.2756 | Batch Time: 1.045 Seconds | Accuracy: 0.8750
TRAIN 116/136 | Loss: 1.3024 | Batch Time: 1.049 Seconds | Accuracy: 1.0000
TRAIN 117/136 | Loss: 0.5700 | Batch Time: 1.007 Seconds | Accuracy: 1.0000
TRAIN 118/136 | Loss: 0.9456 | Batch Time: 0.868 Seconds | Accuracy: 1.0000
TRAIN 119/136 | Loss: 0.5263 | Batch Time: 1.110 Seconds | Accuracy: 1.0000
TRAIN 120/136 | Loss: 1.5375 | Batch Time: 1.151 Seconds | Accuracy: 0.9375
TRAIN 121/136 | Loss: 0.8015 | Batch Time: 0.809 Seconds | Accuracy: 1.0000
TRAIN 122/136 | Loss: 1.0642 | Batch Time: 1.139 Seconds | Accuracy: 1.0000
TRAIN 123/136 | Loss: 1.6626 | Batch Time: 1.068 Seconds | Accuracy: 0.8750
TRAIN 124/136 | Loss: 1.1478 | Batch Time: 1.280 Seconds | Accuracy: 1.0000
TRAIN 125/136 | Loss: 1.5838 | Batch Time: 1.126 Seconds | Accuracy: 0.8750
TRAIN 126/136 | Loss: 0.7672 | Batch Time: 0.813 Seconds | Accuracy: 0.9375
TRAIN 127/136 | Loss: 1.6725 | Batch Time: 0.813 Seconds | Accuracy: 1.0000
TRAIN 128/136 | Loss: 0.8890 | Batch Time: 0.802 Seconds | Accuracy: 1.0000
TRAIN 129/136 | Loss: 1.1688 | Batch Time: 1.187 Seconds | Accuracy: 1.0000
TRAIN 130/136 | Loss: 0.7664 | Batch Time: 1.172 Seconds | Accuracy: 1.0000
TRAIN 131/136 | Loss: 1.6338 | Batch Time: 1.033 Seconds | Accuracy: 1.0000
TRAIN 132/136 | Loss: 1.2965 | Batch Time: 1.041 Seconds | Accuracy: 1.0000
TRAIN 133/136 | Loss: 1.8922 | Batch Time: 1.150 Seconds | Accuracy: 0.9375
TRAIN 134/136 | Loss: 1.8199 | Batch Time: 1.202 Seconds | Accuracy: 0.8125
TRAIN 135/136 | Loss: 0.7523 | Batch Time: 1.146 Seconds | Accuracy: 1.0000
TRAIN 136/136 | Loss: 4.8860 | Batch Time: 1.269 Seconds | Accuracy: 0.4545

Average | Loss: 0.9776 | Time: 118.926 | Accuracy: 0.9744

VAL 1/13 | Loss: 1.7390 | Batch Time: 0.066 Seconds | Accuracy: 0.8750
VAL 2/13 | Loss: 1.6665 | Batch Time: 0.137 Seconds | Accuracy: 0.7500
VAL 3/13 | Loss: 2.7412 | Batch Time: 0.084 Seconds | Accuracy: 0.5625
VAL 4/13 | Loss: 2.3931 | Batch Time: 0.078 Seconds | Accuracy: 0.6875
VAL 5/13 | Loss: 2.8093 | Batch Time: 0.076 Seconds | Accuracy: 0.6875
VAL 6/13 | Loss: 3.2889 | Batch Time: 0.075 Seconds | Accuracy: 0.5000
VAL 7/13 | Loss: 3.3161 | Batch Time: 0.072 Seconds | Accuracy: 0.5625
VAL 8/13 | Loss: 1.8138 | Batch Time: 0.072 Seconds | Accuracy: 0.6875
VAL 9/13 | Loss: 2.2822 | Batch Time: 0.073 Seconds | Accuracy: 0.6875
VAL 10/13 | Loss: 1.6571 | Batch Time: 0.082 Seconds | Accuracy: 0.8125
VAL 11/13 | Loss: 0.6631 | Batch Time: 0.073 Seconds | Accuracy: 0.9375
VAL 12/13 | Loss: 0.8371 | Batch Time: 0.076 Seconds | Accuracy: 0.9375
VAL 13/13 | Loss: 2.2898 | Batch Time: 0.070 Seconds | Accuracy: 0.7500

Average | Loss: 2.1152 | Time: 1.034 | Accuracy: 0.7260


Epoch 2/8
*****
TRAIN 1/136 | Loss: 1.9448 | Batch Time: 0.841 Seconds | Accuracy: 0.6875
TRAIN 2/136 | Loss: 1.8768 | Batch Time: 0.958 Seconds | Accuracy: 0.6875
TRAIN 3/136 | Loss: 1.1461 | Batch Time: 1.270 Seconds | Accuracy: 0.8750
TRAIN 4/136 | Loss: 1.3055 | Batch Time: 1.299 Seconds | Accuracy: 1.0000
TRAIN 5/136 | Loss: 1.3842 | Batch Time: 0.918 Seconds | Accuracy: 0.8750
TRAIN 6/136 | Loss: 1.9238 | Batch Time: 0.794 Seconds | Accuracy: 0.7500
TRAIN 7/136 | Loss: 0.9042 | Batch Time: 0.854 Seconds | Accuracy: 0.8750
TRAIN 8/136 | Loss: 1.6734 | Batch Time: 1.151 Seconds | Accuracy: 0.8125
TRAIN 9/136 | Loss: 0.8406 | Batch Time: 0.843 Seconds | Accuracy: 1.0000
TRAIN 10/136 | Loss: 0.8666 | Batch Time: 0.861 Seconds | Accuracy: 0.9375
TRAIN 11/136 | Loss: 1.2119 | Batch Time: 0.819 Seconds | Accuracy: 0.9375
TRAIN 12/136 | Loss: 0.9933 | Batch Time: 0.942 Seconds | Accuracy: 0.8750
TRAIN 13/136 | Loss: 1.1363 | Batch Time: 0.840 Seconds | Accuracy: 0.8750
TRAIN 14/136 | Loss: 0.2991 | Batch Time: 0.849 Seconds | Accuracy: 1.0000
TRAIN 15/136 | Loss: 1.2595 | Batch Time: 0.791 Seconds | Accuracy: 0.8750
TRAIN 16/136 | Loss: 0.6939 | Batch Time: 0.871 Seconds | Accuracy: 0.9375
TRAIN 17/136 | Loss: 1.1208 | Batch Time: 1.210 Seconds | Accuracy: 0.9375
TRAIN 18/136 | Loss: 0.7263 | Batch Time: 1.027 Seconds | Accuracy: 1.0000
TRAIN 19/136 | Loss: 1.1927 | Batch Time: 0.904 Seconds | Accuracy: 0.8750
TRAIN 20/136 | Loss: 1.4001 | Batch Time: 0.836 Seconds | Accuracy: 0.8750
TRAIN 21/136 | Loss: 0.8609 | Batch Time: 0.791 Seconds | Accuracy: 1.0000
TRAIN 22/136 | Loss: 0.4914 | Batch Time: 0.823 Seconds | Accuracy: 1.0000
TRAIN 23/136 | Loss: 0.8833 | Batch Time: 0.791 Seconds | Accuracy: 1.0000
TRAIN 24/136 | Loss: 0.8459 | Batch Time: 0.795 Seconds | Accuracy: 1.0000
TRAIN 25/136 | Loss: 0.7631 | Batch Time: 0.832 Seconds | Accuracy: 1.0000
TRAIN 26/136 | Loss: 0.8295 | Batch Time: 0.778 Seconds | Accuracy: 1.0000
TRAIN 27/136 | Loss: 1.6438 | Batch Time: 0.808 Seconds | Accuracy: 0.8750
TRAIN 28/136 | Loss: 0.6683 | Batch Time: 0.799 Seconds | Accuracy: 0.9375
TRAIN 29/136 | Loss: 0.7303 | Batch Time: 0.786 Seconds | Accuracy: 1.0000
TRAIN 30/136 | Loss: 0.6826 | Batch Time: 0.822 Seconds | Accuracy: 1.0000
TRAIN 31/136 | Loss: 1.5204 | Batch Time: 0.789 Seconds | Accuracy: 0.8750
TRAIN 32/136 | Loss: 1.5669 | Batch Time: 0.804 Seconds | Accuracy: 0.9375
TRAIN 33/136 | Loss: 0.6480 | Batch Time: 0.809 Seconds | Accuracy: 1.0000
TRAIN 34/136 | Loss: 1.2371 | Batch Time: 0.814 Seconds | Accuracy: 0.8750
TRAIN 35/136 | Loss: 1.2766 | Batch Time: 0.821 Seconds | Accuracy: 0.8125
TRAIN 36/136 | Loss: 0.9298 | Batch Time: 0.822 Seconds | Accuracy: 1.0000
TRAIN 37/136 | Loss: 0.4371 | Batch Time: 0.917 Seconds | Accuracy: 1.0000
TRAIN 38/136 | Loss: 0.6449 | Batch Time: 0.810 Seconds | Accuracy: 1.0000
TRAIN 39/136 | Loss: 0.7311 | Batch Time: 0.787 Seconds | Accuracy: 0.9375
TRAIN 40/136 | Loss: 1.0806 | Batch Time: 0.837 Seconds | Accuracy: 1.0000
TRAIN 41/136 | Loss: 0.8757 | Batch Time: 0.797 Seconds | Accuracy: 0.9375
TRAIN 42/136 | Loss: 0.9481 | Batch Time: 0.779 Seconds | Accuracy: 0.9375
TRAIN 43/136 | Loss: 0.8923 | Batch Time: 0.856 Seconds | Accuracy: 0.9375
TRAIN 44/136 | Loss: 1.0129 | Batch Time: 0.877 Seconds | Accuracy: 0.9375
TRAIN 45/136 | Loss: 0.8310 | Batch Time: 0.801 Seconds | Accuracy: 0.9375
TRAIN 46/136 | Loss: 0.8563 | Batch Time: 0.819 Seconds | Accuracy: 1.0000
TRAIN 47/136 | Loss: 1.2979 | Batch Time: 1.135 Seconds | Accuracy: 1.0000
TRAIN 48/136 | Loss: 1.0613 | Batch Time: 0.913 Seconds | Accuracy: 1.0000
TRAIN 49/136 | Loss: 0.9038 | Batch Time: 0.754 Seconds | Accuracy: 0.9375
TRAIN 50/136 | Loss: 0.6011 | Batch Time: 0.802 Seconds | Accuracy: 1.0000
TRAIN 51/136 | Loss: 0.9607 | Batch Time: 0.794 Seconds | Accuracy: 1.0000
TRAIN 52/136 | Loss: 0.6893 | Batch Time: 0.809 Seconds | Accuracy: 1.0000
TRAIN 53/136 | Loss: 0.7587 | Batch Time: 0.993 Seconds | Accuracy: 0.9375
TRAIN 54/136 | Loss: 0.3980 | Batch Time: 0.791 Seconds | Accuracy: 1.0000
TRAIN 55/136 | Loss: 0.9059 | Batch Time: 0.767 Seconds | Accuracy: 0.9375
TRAIN 56/136 | Loss: 0.6310 | Batch Time: 0.910 Seconds | Accuracy: 0.9375
TRAIN 57/136 | Loss: 1.2891 | Batch Time: 1.013 Seconds | Accuracy: 0.8750
TRAIN 58/136 | Loss: 1.2674 | Batch Time: 1.021 Seconds | Accuracy: 0.9375
TRAIN 59/136 | Loss: 1.0738 | Batch Time: 0.894 Seconds | Accuracy: 1.0000
TRAIN 60/136 | Loss: 1.0221 | Batch Time: 0.864 Seconds | Accuracy: 0.8750
TRAIN 61/136 | Loss: 0.6695 | Batch Time: 0.869 Seconds | Accuracy: 0.9375
TRAIN 62/136 | Loss: 1.2187 | Batch Time: 0.805 Seconds | Accuracy: 0.8750
TRAIN 63/136 | Loss: 0.9892 | Batch Time: 0.842 Seconds | Accuracy: 0.8750
TRAIN 64/136 | Loss: 1.1872 | Batch Time: 0.815 Seconds | Accuracy: 1.0000
TRAIN 65/136 | Loss: 1.1855 | Batch Time: 0.859 Seconds | Accuracy: 0.8125
TRAIN 66/136 | Loss: 1.2736 | Batch Time: 0.819 Seconds | Accuracy: 0.8750
TRAIN 67/136 | Loss: 0.6940 | Batch Time: 0.830 Seconds | Accuracy: 0.9375
TRAIN 68/136 | Loss: 0.5267 | Batch Time: 0.880 Seconds | Accuracy: 1.0000
TRAIN 69/136 | Loss: 0.9827 | Batch Time: 0.776 Seconds | Accuracy: 0.8750
TRAIN 70/136 | Loss: 0.8516 | Batch Time: 0.956 Seconds | Accuracy: 1.0000
TRAIN 71/136 | Loss: 0.5030 | Batch Time: 0.834 Seconds | Accuracy: 1.0000
TRAIN 72/136 | Loss: 1.1642 | Batch Time: 0.977 Seconds | Accuracy: 0.8750
TRAIN 73/136 | Loss: 1.5861 | Batch Time: 0.765 Seconds | Accuracy: 0.8125
TRAIN 74/136 | Loss: 2.3169 | Batch Time: 0.806 Seconds | Accuracy: 0.8125
TRAIN 75/136 | Loss: 0.5952 | Batch Time: 0.770 Seconds | Accuracy: 0.9375
TRAIN 76/136 | Loss: 0.9031 | Batch Time: 0.787 Seconds | Accuracy: 0.9375
TRAIN 77/136 | Loss: 0.6977 | Batch Time: 0.852 Seconds | Accuracy: 1.0000
TRAIN 78/136 | Loss: 1.8860 | Batch Time: 1.048 Seconds | Accuracy: 0.8125
TRAIN 79/136 | Loss: 0.8869 | Batch Time: 1.074 Seconds | Accuracy: 1.0000
TRAIN 80/136 | Loss: 1.1002 | Batch Time: 0.757 Seconds | Accuracy: 0.9375
TRAIN 81/136 | Loss: 0.5302 | Batch Time: 0.796 Seconds | Accuracy: 0.9375
TRAIN 82/136 | Loss: 1.4658 | Batch Time: 0.817 Seconds | Accuracy: 0.8125
TRAIN 83/136 | Loss: 0.5150 | Batch Time: 0.759 Seconds | Accuracy: 1.0000
TRAIN 84/136 | Loss: 1.4924 | Batch Time: 0.814 Seconds | Accuracy: 1.0000
TRAIN 85/136 | Loss: 0.6075 | Batch Time: 0.768 Seconds | Accuracy: 0.9375
TRAIN 86/136 | Loss: 1.5370 | Batch Time: 0.808 Seconds | Accuracy: 0.8750
TRAIN 87/136 | Loss: 1.4726 | Batch Time: 0.823 Seconds | Accuracy: 0.8750
TRAIN 88/136 | Loss: 1.9659 | Batch Time: 0.765 Seconds | Accuracy: 0.9375
TRAIN 89/136 | Loss: 0.9671 | Batch Time: 0.939 Seconds | Accuracy: 0.8750
TRAIN 90/136 | Loss: 1.4381 | Batch Time: 0.906 Seconds | Accuracy: 0.8750
TRAIN 91/136 | Loss: 0.8264 | Batch Time: 0.775 Seconds | Accuracy: 0.8750
TRAIN 92/136 | Loss: 1.0965 | Batch Time: 0.930 Seconds | Accuracy: 1.0000
TRAIN 93/136 | Loss: 1.2640 | Batch Time: 0.971 Seconds | Accuracy: 0.9375
TRAIN 94/136 | Loss: 0.6747 | Batch Time: 0.752 Seconds | Accuracy: 1.0000
TRAIN 95/136 | Loss: 1.4976 | Batch Time: 0.787 Seconds | Accuracy: 0.8750
TRAIN 96/136 | Loss: 0.8741 | Batch Time: 0.805 Seconds | Accuracy: 1.0000
TRAIN 97/136 | Loss: 1.4885 | Batch Time: 0.758 Seconds | Accuracy: 0.9375
TRAIN 98/136 | Loss: 0.5099 | Batch Time: 0.802 Seconds | Accuracy: 1.0000
TRAIN 99/136 | Loss: 1.2793 | Batch Time: 0.797 Seconds | Accuracy: 1.0000
TRAIN 100/136 | Loss: 0.8756 | Batch Time: 0.925 Seconds | Accuracy: 1.0000
TRAIN 101/136 | Loss: 1.6527 | Batch Time: 0.800 Seconds | Accuracy: 0.9375
TRAIN 102/136 | Loss: 1.3005 | Batch Time: 0.787 Seconds | Accuracy: 0.8125
TRAIN 103/136 | Loss: 0.4577 | Batch Time: 0.818 Seconds | Accuracy: 1.0000
TRAIN 104/136 | Loss: 0.9268 | Batch Time: 0.807 Seconds | Accuracy: 0.8750
TRAIN 105/136 | Loss: 0.9591 | Batch Time: 0.783 Seconds | Accuracy: 0.9375
TRAIN 106/136 | Loss: 0.8020 | Batch Time: 0.787 Seconds | Accuracy: 1.0000
TRAIN 107/136 | Loss: 1.1479 | Batch Time: 0.777 Seconds | Accuracy: 0.9375
TRAIN 108/136 | Loss: 1.5014 | Batch Time: 0.813 Seconds | Accuracy: 0.9375
TRAIN 109/136 | Loss: 1.2574 | Batch Time: 0.769 Seconds | Accuracy: 0.8125
TRAIN 110/136 | Loss: 1.1066 | Batch Time: 0.768 Seconds | Accuracy: 0.9375
TRAIN 111/136 | Loss: 0.5350 | Batch Time: 0.861 Seconds | Accuracy: 1.0000
TRAIN 112/136 | Loss: 1.4459 | Batch Time: 0.994 Seconds | Accuracy: 1.0000
TRAIN 113/136 | Loss: 0.4832 | Batch Time: 0.877 Seconds | Accuracy: 1.0000
TRAIN 114/136 | Loss: 1.0687 | Batch Time: 0.784 Seconds | Accuracy: 1.0000
