
Using cuda device


Initial
----------
VAL 1/13 | Loss: 2.9458 | Batch Time: 6.267 Seconds | Accuracy: 0.3750
VAL 2/13 | Loss: 3.3385 | Batch Time: 0.578 Seconds | Accuracy: 0.3750
VAL 3/13 | Loss: 3.2380 | Batch Time: 0.309 Seconds | Accuracy: 0.4375
VAL 4/13 | Loss: 2.9775 | Batch Time: 0.376 Seconds | Accuracy: 0.4375
VAL 5/13 | Loss: 3.5159 | Batch Time: 0.218 Seconds | Accuracy: 0.4375
VAL 6/13 | Loss: 2.9495 | Batch Time: 0.239 Seconds | Accuracy: 0.6250
VAL 7/13 | Loss: 3.2461 | Batch Time: 0.402 Seconds | Accuracy: 0.3750
VAL 8/13 | Loss: 2.8168 | Batch Time: 0.206 Seconds | Accuracy: 0.5625
VAL 9/13 | Loss: 3.4078 | Batch Time: 0.119 Seconds | Accuracy: 0.2500
VAL 10/13 | Loss: 3.4752 | Batch Time: 0.353 Seconds | Accuracy: 0.3750
VAL 11/13 | Loss: 2.8975 | Batch Time: 0.479 Seconds | Accuracy: 0.6250
VAL 12/13 | Loss: 2.0821 | Batch Time: 0.166 Seconds | Accuracy: 0.7500
VAL 13/13 | Loss: 2.8338 | Batch Time: 0.164 Seconds | Accuracy: 0.6250

Average | Loss: 3.0557 | Time: 9.876 | Accuracy: 0.4808


Epoch 1/8
*****
TRAIN 1/125 | Loss: 2.7147 | Batch Time: 2.572 Seconds | Accuracy: 0.3750
TRAIN 2/125 | Loss: 4.2455 | Batch Time: 1.386 Seconds | Accuracy: 0.1875
TRAIN 3/125 | Loss: 4.5143 | Batch Time: 1.493 Seconds | Accuracy: 0.1875
TRAIN 4/125 | Loss: 5.2203 | Batch Time: 1.690 Seconds | Accuracy: 0.1250
TRAIN 5/125 | Loss: 6.0610 | Batch Time: 1.536 Seconds | Accuracy: 0.0000
TRAIN 6/125 | Loss: 4.9033 | Batch Time: 1.549 Seconds | Accuracy: 0.2500
TRAIN 7/125 | Loss: 3.5878 | Batch Time: 1.441 Seconds | Accuracy: 0.2500
TRAIN 8/125 | Loss: 5.5101 | Batch Time: 1.713 Seconds | Accuracy: 0.1250
TRAIN 9/125 | Loss: 4.0063 | Batch Time: 1.359 Seconds | Accuracy: 0.2500
TRAIN 10/125 | Loss: 2.2595 | Batch Time: 1.488 Seconds | Accuracy: 0.6250
TRAIN 11/125 | Loss: 1.1854 | Batch Time: 1.297 Seconds | Accuracy: 0.7500
TRAIN 12/125 | Loss: 3.8589 | Batch Time: 1.365 Seconds | Accuracy: 0.2500
TRAIN 13/125 | Loss: 2.0620 | Batch Time: 1.151 Seconds | Accuracy: 0.5000
TRAIN 14/125 | Loss: 0.8713 | Batch Time: 1.003 Seconds | Accuracy: 0.8125
TRAIN 15/125 | Loss: 1.8081 | Batch Time: 1.537 Seconds | Accuracy: 0.5000
TRAIN 16/125 | Loss: 3.0425 | Batch Time: 1.183 Seconds | Accuracy: 0.3125
TRAIN 17/125 | Loss: 1.3174 | Batch Time: 1.626 Seconds | Accuracy: 0.6250
TRAIN 18/125 | Loss: 4.6491 | Batch Time: 0.981 Seconds | Accuracy: 0.1250
TRAIN 19/125 | Loss: 2.4528 | Batch Time: 0.823 Seconds | Accuracy: 0.4375
TRAIN 20/125 | Loss: 2.2674 | Batch Time: 1.483 Seconds | Accuracy: 0.2500
TRAIN 21/125 | Loss: 3.4695 | Batch Time: 1.266 Seconds | Accuracy: 0.3125
TRAIN 22/125 | Loss: 2.9785 | Batch Time: 1.166 Seconds | Accuracy: 0.1875
TRAIN 23/125 | Loss: 2.1385 | Batch Time: 1.327 Seconds | Accuracy: 0.6250
TRAIN 24/125 | Loss: 1.2199 | Batch Time: 1.346 Seconds | Accuracy: 0.7500
TRAIN 25/125 | Loss: 2.2511 | Batch Time: 1.771 Seconds | Accuracy: 0.4375
TRAIN 26/125 | Loss: 0.3406 | Batch Time: 1.146 Seconds | Accuracy: 1.0000
TRAIN 27/125 | Loss: 2.3906 | Batch Time: 1.222 Seconds | Accuracy: 0.6250
TRAIN 28/125 | Loss: 1.2877 | Batch Time: 1.027 Seconds | Accuracy: 0.7500
TRAIN 29/125 | Loss: 1.6241 | Batch Time: 1.160 Seconds | Accuracy: 0.6250
TRAIN 30/125 | Loss: 1.8000 | Batch Time: 1.492 Seconds | Accuracy: 0.4375
TRAIN 31/125 | Loss: 5.4161 | Batch Time: 1.589 Seconds | Accuracy: 0.0625
TRAIN 32/125 | Loss: 2.3048 | Batch Time: 1.399 Seconds | Accuracy: 0.6250
TRAIN 33/125 | Loss: 6.4999 | Batch Time: 0.982 Seconds | Accuracy: 0.0000
TRAIN 34/125 | Loss: 1.2854 | Batch Time: 1.403 Seconds | Accuracy: 0.8125
TRAIN 35/125 | Loss: 3.0198 | Batch Time: 1.522 Seconds | Accuracy: 0.5000
TRAIN 36/125 | Loss: 1.0381 | Batch Time: 1.647 Seconds | Accuracy: 0.7500
TRAIN 37/125 | Loss: 1.7794 | Batch Time: 1.116 Seconds | Accuracy: 0.6250
TRAIN 38/125 | Loss: 1.1668 | Batch Time: 1.524 Seconds | Accuracy: 0.7500
TRAIN 39/125 | Loss: 2.4661 | Batch Time: 1.364 Seconds | Accuracy: 0.5625
TRAIN 40/125 | Loss: 1.8945 | Batch Time: 1.606 Seconds | Accuracy: 0.6875
TRAIN 41/125 | Loss: 7.1990 | Batch Time: 1.427 Seconds | Accuracy: 0.0625
TRAIN 42/125 | Loss: 2.2706 | Batch Time: 1.122 Seconds | Accuracy: 0.5000
TRAIN 43/125 | Loss: 3.0779 | Batch Time: 1.529 Seconds | Accuracy: 0.3750
TRAIN 44/125 | Loss: 3.5445 | Batch Time: 1.093 Seconds | Accuracy: 0.1875
TRAIN 45/125 | Loss: 2.2119 | Batch Time: 1.572 Seconds | Accuracy: 0.3125
TRAIN 46/125 | Loss: 3.8388 | Batch Time: 1.560 Seconds | Accuracy: 0.1875
TRAIN 47/125 | Loss: 1.0232 | Batch Time: 1.037 Seconds | Accuracy: 0.7500
TRAIN 48/125 | Loss: 1.1653 | Batch Time: 1.164 Seconds | Accuracy: 0.6250
TRAIN 49/125 | Loss: 1.5009 | Batch Time: 1.347 Seconds | Accuracy: 0.8125
TRAIN 50/125 | Loss: 2.0510 | Batch Time: 1.283 Seconds | Accuracy: 0.5625
TRAIN 51/125 | Loss: 3.0535 | Batch Time: 1.353 Seconds | Accuracy: 0.4375
