
Using cuda device


Initial
----------
VAL 1/13 | Loss: 0.4220 | Batch Time: 0.107 Seconds | Accuracy: 0.9375
TRAIN 85/125 | Loss: 0.1256 | Batch Time: 0.741 Seconds | Accuracy: 1.0000
TRAIN 86/125 | Loss: 0.1247 | Batch Time: 0.762 Seconds | Accuracy: 1.0000
TRAIN 87/125 | Loss: 0.2768 | Batch Time: 0.831 Seconds | Accuracy: 1.0000
TRAIN 88/125 | Loss: 0.3878 | Batch Time: 0.760 Seconds | Accuracy: 0.9375
TRAIN 89/125 | Loss: 0.4013 | Batch Time: 0.864 Seconds | Accuracy: 1.0000
TRAIN 90/125 | Loss: 0.3034 | Batch Time: 0.733 Seconds | Accuracy: 1.0000
TRAIN 91/125 | Loss: 0.5887 | Batch Time: 0.913 Seconds | Accuracy: 0.9375
TRAIN 92/125 | Loss: 0.2642 | Batch Time: 0.906 Seconds | Accuracy: 1.0000
TRAIN 93/125 | Loss: 0.3516 | Batch Time: 0.911 Seconds | Accuracy: 1.0000
TRAIN 94/125 | Loss: 0.2463 | Batch Time: 0.781 Seconds | Accuracy: 1.0000
TRAIN 95/125 | Loss: 0.2753 | Batch Time: 0.731 Seconds | Accuracy: 1.0000
TRAIN 96/125 | Loss: 0.1069 | Batch Time: 0.826 Seconds | Accuracy: 1.0000
TRAIN 97/125 | Loss: 0.1548 | Batch Time: 0.769 Seconds | Accuracy: 1.0000
TRAIN 98/125 | Loss: 0.3618 | Batch Time: 0.736 Seconds | Accuracy: 1.0000
TRAIN 99/125 | Loss: 0.3166 | Batch Time: 0.722 Seconds | Accuracy: 1.0000
TRAIN 100/125 | Loss: 0.2293 | Batch Time: 0.761 Seconds | Accuracy: 1.0000
TRAIN 101/125 | Loss: 0.3648 | Batch Time: 0.780 Seconds | Accuracy: 0.9375
TRAIN 102/125 | Loss: 0.3062 | Batch Time: 0.841 Seconds | Accuracy: 1.0000
TRAIN 103/125 | Loss: 0.4776 | Batch Time: 0.832 Seconds | Accuracy: 0.9375
TRAIN 104/125 | Loss: 0.2118 | Batch Time: 0.734 Seconds | Accuracy: 1.0000
TRAIN 105/125 | Loss: 0.3156 | Batch Time: 0.858 Seconds | Accuracy: 1.0000
TRAIN 106/125 | Loss: 0.0733 | Batch Time: 0.821 Seconds | Accuracy: 1.0000
TRAIN 107/125 | Loss: 0.3027 | Batch Time: 0.757 Seconds | Accuracy: 1.0000
TRAIN 108/125 | Loss: 0.0930 | Batch Time: 0.844 Seconds | Accuracy: 1.0000
TRAIN 109/125 | Loss: 0.4590 | Batch Time: 0.744 Seconds | Accuracy: 0.9375
TRAIN 110/125 | Loss: 0.2624 | Batch Time: 0.737 Seconds | Accuracy: 1.0000
TRAIN 111/125 | Loss: 0.5605 | Batch Time: 0.865 Seconds | Accuracy: 0.9375
TRAIN 112/125 | Loss: 0.3240 | Batch Time: 0.777 Seconds | Accuracy: 1.0000
TRAIN 113/125 | Loss: 0.7148 | Batch Time: 0.727 Seconds | Accuracy: 0.9375
TRAIN 114/125 | Loss: 0.3408 | Batch Time: 0.749 Seconds | Accuracy: 0.9375
TRAIN 115/125 | Loss: 0.3160 | Batch Time: 0.794 Seconds | Accuracy: 1.0000
TRAIN 116/125 | Loss: 0.1994 | Batch Time: 0.781 Seconds | Accuracy: 1.0000
TRAIN 117/125 | Loss: 0.4582 | Batch Time: 0.801 Seconds | Accuracy: 1.0000
TRAIN 118/125 | Loss: 0.2255 | Batch Time: 0.730 Seconds | Accuracy: 1.0000
TRAIN 119/125 | Loss: 0.2922 | Batch Time: 0.786 Seconds | Accuracy: 1.0000
TRAIN 120/125 | Loss: 0.1553 | Batch Time: 0.765 Seconds | Accuracy: 1.0000
TRAIN 121/125 | Loss: 0.6270 | Batch Time: 0.791 Seconds | Accuracy: 1.0000
TRAIN 122/125 | Loss: 0.3059 | Batch Time: 0.798 Seconds | Accuracy: 1.0000
TRAIN 123/125 | Loss: 0.6123 | Batch Time: 0.745 Seconds | Accuracy: 0.8750
TRAIN 124/125 | Loss: 0.5812 | Batch Time: 0.762 Seconds | Accuracy: 0.9375
TRAIN 125/125 | Loss: 0.3081 | Batch Time: 0.803 Seconds | Accuracy: 1.0000

Average | Loss: 0.2453 | Time: 99.776 | Accuracy: 0.9835

VAL 1/13 | Loss: 0.5705 | Batch Time: 0.106 Seconds | Accuracy: 0.8750
